Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#R001;1;-71.40139626525439;772.9024602206031;10.717;WBS;7.49;2019-07-04 17:03:05.540000;WMF;7.03;2019-07-04 17:03:04.850000;
#R004;4;-5984.813038774338;-6277.920683197023;6.6;WBS;6.65;2019-07-04 17:35:10.800000;WMF;7.42;2019-07-04 17:35:11.640000;
#R007;7;583.4070364219499;-1663.1709616129212;10.34;WBS;7.43;2019-07-04 17:39:45.540000;WMF;7.14;2019-07-04 17:39:45.230000;
#R009;9;-5138.3393046270485;3165.8858664919317;8.19;WBS;7.06;2019-07-04 17:43:03.640000;WMF;6.35;2019-07-04 17:43:02.780000;
#A002;2;-579.0878800848504;-972.3967524138321;8.1066692394786;WBS;7.48;2019-07-04 17:09:30.290000;WMF;7.01;2019-07-04 17:09:29.590000;
#A003;3;-52.56340276008177;-1450.7034734851366;7.5770418328139035;WBS;7.51;2019-07-04 17:12:25.140000;WMF;7.14;2019-07-04 17:12:24.480000;
#A005;5;1787.6951536461877;-2782.6996722021076;11.452066372968682;WBS;7.85;2019-07-04 17:36:02.430000;WMF;7.28;2019-07-04 17:36:02.370000;
#A006;6;-5271.4098213988445;3564.764764963798;9.972809400688787;WBS;7.22;2019-07-04 17:38:05.270000;WMF;6.27;2019-07-04 17:38:04.020000;
#A008;8;-9938.466987043108;-13247.788228293255;10.705119382793573;WBS;5.88;2019-07-04 17:42:29.690000;WMF;8.07;2019-07-04 17:42:32.510000;
#A010;10;-10203.290017744363;-5579.284309235839;11.52421946171281;WBS;6.14;2019-07-04 17:46:12.110000;WMF;7.2;2019-07-04 17:46:13.370000;
#A011;11;-9712.935154518262;-5921.08721825021;12.53442620577267;WBS;6.15;2019-07-04 17:46:58.310000;WMF;7.27;2019-07-04 17:46:59.710000;
#A012;12;-2720.8854750089804;-2314.8748675551305;8.908797538734671;WBS;7.17;2019-07-04 17:59:48.890000;WMF;7.09;2019-07-04 17:59:48.550000;
#A013;13;-509.50144211979614;-2290.2054001945858;8.99171781955602;WBS;7.43;2019-07-04 18:00:10.190000;WMF;7.19;2019-07-04 18:00:09.790000;
#A014;14;-4714.127709423605;-6141.794073362661;12.0828671055662;WBS;6.71;2019-07-04 18:00:49.500000;WMF;7.49;2019-07-04 18:00:50.770000;
#A015;15;-4100.0559413989995;2534.1515794500856;8.601877293841055;WBS;7.2;2019-07-04 18:02:46.480000;WMF;6.47;2019-07-04 18:02:45.410000;
#E001;1;-5357.921222901289;-12206.192504732384;14.58563275587017;WBS;6.39;2019-07-04 18:03:02.820000;WMF;8.26;2019-07-04 18:03:04.650000;
#E002;2;-2037.0985035342912;-6552.439761075477;12.964379652806914;WBS;7.05;2019-07-04 18:04:15;WMF;7.74;2019-07-04 18:04:15.510000;
#E003;3;-3552.662120196572;2212.17887750504;8.476569754548798;WBS;7.25;2019-07-04 18:08:00.690000;WMF;6.53;2019-07-04 18:07:59.810000;
#E004;4;410.3132449503669;-4648.94637794403;9.54162337829546;WBS;7.44;2019-07-04 18:08:43.380000;WMF;7.5;2019-07-04 18:08:43.460000;
#E005;5;3280.5064274332426;-2297.7779837457974;9.12869268588715;WBS;7.86;2019-07-04 18:08:56.030000;WMF;7.34;2019-07-04 18:08:55.040000;
#E006;6;-5769.69228401162;-3105.4085265578706;11.786440641067927;WBS;6.73;2019-07-04 18:13:01.290000;WMF;7.12;2019-07-04 18:13:01.760000;
#E007;7;1044.839515786378;-628.8202591979561;8.90673897235958;WBS;7.67;2019-07-04 18:14:01.940000;WMF;7.05;2019-07-04 18:14:01.040000;
#E008;8;-7369.60789386545;-7397.2446959747995;14.088538677052046;WBS;6.32;2019-07-04 18:15:13.610000;WMF;7.63;2019-07-04 18:15:15.580000;
#E009;9;-8032.905352467351;-4270.702534970364;13.14459979654249;WBS;6.37;2019-07-04 18:18:54.090000;WMF;7.19;2019-07-04 18:18:55.500000;
#E010;10;-1919.4270722939916;-4828.087558054668;9.65875689273771;WBS;7.17;2019-07-04 18:22:52.790000;WMF;7.43;2019-07-04 18:22:52.320000;
#E011;11;-6200.453033066815;-8445.360433716509;14.828155791148165;WBS;6.38;2019-07-04 18:25:39.270000;WMF;7.82;2019-07-04 18:25:40.830000;
#E012;12;-5580.172242508226;-4573.77342738816;13.039778750370242;WBS;6.65;2019-07-04 18:28:52.800000;WMF;7.35;2019-07-04 18:28:53.270000;
#E013;13;-2272.098858976705;-5635.908596629304;12.904245879178184;WBS;7.02;2019-07-04 18:34:13.950000;WMF;7.62;2019-07-04 18:34:14.590000;
#E014;14;-4371.14006504444;-4990.985227973251;13.150458387512048;WBS;6.77;2019-07-04 18:35:27.950000;WMF;7.45;2019-07-04 18:35:28.880000;
#E015;15;-5976.414423257149;797.115406935669;8.974796874122278;WBS;6.92;2019-07-04 18:37:41.210000;WMF;6.6;2019-07-04 18:37:40.530000;
#E016;16;-4516.401243956577;-7094.13641831188;14.408554174692354;WBS;6.64;2019-07-04 18:39:53.090000;WMF;7.75;2019-07-04 18:39:55.120000;
#E017;17;2256.0343423396607;-4344.588126503321;9.686417658032903;WBS;7.66;2019-07-04 18:48:09.630000;WMF;7.54;2019-07-04 18:48:09.510000;
#E018;18;-1637.2481244406526;-6081.0193656113315;13.404290118459619;WBS;7.07;2019-07-04 18:50:56.470000;WMF;7.73;2019-07-04 18:50:56.790000;
#E019;19;-5106.621234230833;-7959.851585650065;15.35279394799827;WBS;6.51;2019-07-04 18:54:22.470000;WMF;7.87;2019-07-04 18:54:24.550000;
#E020;20;-886.3100495963445;-4942.586415069134;10.155200203386528;WBS;7.28;2019-07-04 18:55:08.770000;WMF;7.49;2019-07-04 18:55:08.950000;
#E021;21;-2267.1113097489897;189.09984117857584;8.865618009894865;WBS;7.32;2019-07-04 19:01:38.400000;WMF;6.82;2019-07-04 19:01:38.230000;
#E022;22;904.8947311938241;-1953.992129559264;9.230558774828195;WBS;7.6;2019-07-04 19:02:54.610000;WMF;7.2;2019-07-04 19:02:54.250000;
#E023;23;-4274.163951192175;-4714.982684164126;10.22984171528043;WBS;6.88;2019-07-04 19:05:43.530000;WMF;7.31;2019-07-04 19:05:44.330000;
#E024;24;2394.7094219052674;-3961.8681559650067;9.66754486946471;WBS;7.69;2019-07-04 19:10:30.490000;WMF;7.5;2019-07-04 19:10:29.880000;
#E025;25;-623.5011459943648;-5682.42463253491;10.309711449055378;WBS;7.28;2019-07-04 19:15:09.210000;WMF;7.59;2019-07-04 19:15:09.780000;
#E026;26;-3429.688598725678;-5293.076530113336;13.321471968896185;WBS;6.86;2019-07-04 19:21:01.310000;WMF;7.55;2019-07-04 19:21:02.260000;
