Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#R006;6;38.500699386027044;-112.8876781793709;2.095;DAS868;0.218373;2019-04-27 17:28:44.275548;DAS840;0.221706;2019-04-27 17:28:44.284809;
#R008;8;38.500745580631445;-112.88788693587851;2.1553;DAS868;0.215822;2019-04-27 17:33:35.341879;DAS840;0.219655;2019-04-27 17:33:35.347672;
#R011;11;38.500670585300185;-112.88784369690529;2.1142;DAS868;0.213966;2019-04-27 17:37:48.536496;DAS840;0.220155;2019-04-27 17:37:48.542735;
#R018;18;38.500592154168956;-112.88756644458918;2.1143;DAS868;0.214462;2019-04-27 18:00:01.155080;DAS840;0.215641;2019-04-27 18:00:01.162154;
#001;1;38.500645284918896;-112.88858406782944;2.104841396270385;DAS868;0.215401;2019-04-27 17:19:29.703011;DAS840;0.23059;2019-04-27 17:19:29.706502;
#002;2;38.50058171124725;-112.88793386970352;2.1281432760128656;DAS868;0.213297;2019-04-27 17:20:10.828087;DAS840;0.221738;2019-04-27 17:20:10.835732;
#003;3;38.50081106767745;-112.88825427638206;2.1165624352354926;DAS868;0.212689;2019-04-27 17:24:42.842937;DAS840;0.226202;2019-04-27 17:24:42.846884;
#004;4;38.50051663429713;-112.88765370773704;2.133369792619307;DAS868;0.217462;2019-04-27 17:26:28.301667;DAS840;0.217623;2019-04-27 17:26:28.311061;
#005;5;38.501668436438514;-112.8884000826271;2.082284607385439;DAS868;0.229758;2019-04-27 17:27:46.658302;DAS840;0.233168;2019-04-27 17:27:46.665433;
#007;7;38.50108098453947;-112.88797740049505;2.0730691551593483;DAS868;0.223462;2019-04-27 17:30:30.964141;DAS840;0.22707;2019-04-27 17:30:30.968444;
#009;9;38.50149055235738;-112.88863052660781;2.121703710547191;DAS868;0.225876;2019-04-27 17:37:01.934071;DAS840;0.23467;2019-04-27 17:37:01.938796;
#010;10;38.500667274255825;-112.8874505714678;2.131819464276609;DAS868;0.217401;2019-04-27 17:37:21.700271;DAS840;0.215669;2019-04-27 17:37:21.711939;
#012;12;38.50080237372177;-112.88815914670872;2.1080419050704484;DAS868;0.21701;2019-04-27 17:40:30.548154;DAS840;0.225484;2019-04-27 17:40:30.553932;
#013;13;38.50141968642464;-112.88807213716234;2.1184183449645033;DAS868;0.224881;2019-04-27 17:43:15.957952;DAS840;0.229983;2019-04-27 17:43:15.964066;
#014;14;38.50074334457903;-112.8877916179259;2.12182218869845;DAS868;0.217207;2019-04-27 17:45:43.290531;DAS840;0.220589;2019-04-27 17:45:43.299575;
#015;15;38.50116630504975;-112.88754162140184;2.0755464043905016;DAS868;0.227049;2019-04-27 17:48:05.467518;DAS840;0.219957;2019-04-27 17:48:05.474771;
#016;16;38.500265853566226;-112.88781921223294;2.1376538264766856;DAS868;0.209257;2019-04-27 17:50:35.954048;DAS840;0.218314;2019-04-27 17:50:35.959496;
#017;17;38.500670585439956;-112.88794484360467;2.1211138996473875;DAS868;0.215371;2019-04-27 17:58:27.458970;DAS840;0.222079;2019-04-27 17:58:27.464378;
#019;19;38.50091339502724;-112.88765237678862;2.1202580097356516;DAS868;0.220381;2019-04-27 18:06:04.904830;DAS840;0.219839;2019-04-27 18:06:04.913210;
#020;20;38.501096085710884;-112.88810697850467;2.1286423481844423;DAS868;0.22054;2019-04-27 18:07:15.584464;DAS840;0.226938;2019-04-27 18:07:15.593619;
#021;21;38.50058664538459;-112.88758017943786;2.128081830373986;DAS868;0.215545;2019-04-27 19:47:25.405894;DAS840;0.217145;2019-04-27 19:47:25.414422;
#022;22;38.50094912335526;-112.88802535342502;2.1301979627722187;DAS868;0.218411;2019-04-27 19:49:21.398306;DAS840;0.224925;2019-04-27 19:49:21.404921;
#023;23;38.50087708020803;-112.88785516031821;2.128041561709633;DAS868;0.21819;2019-04-27 19:54:30.640847;DAS840;0.222294;2019-04-27 19:54:30.644691;
#024;24;38.50057648248055;-112.88798220523623;2.1249619612406923;DAS868;0.213586;2019-04-27 19:58:01.566581;DAS840;0.222019;2019-04-27 19:58:01.571995;
#025;25;38.501244277245014;-112.88836353173052;2.135194275487797;DAS868;0.22086;2019-04-27 19:58:24.046042;DAS840;0.231523;2019-04-27 19:58:24.049462;
#026;26;38.500729028200766;-112.88830856712859;2.1182988491798715;DAS868;0.214414;2019-04-27 20:20:57.667583;DAS840;0.226852;2019-04-27 20:20:57.672476;
#027;27;38.500090876948306;-112.88782367545338;2.1437675741941122;DAS868;0.206438;2019-04-27 21:59:16.555969;DAS840;0.217277;2019-04-27 21:59:16.560241;
#028;28;38.50085479489318;-112.88768952171394;2.1183066536769735;DAS868;0.219314;2019-04-28 15:25:58.102088;DAS840;0.220162;2019-04-28 15:25:58.104083;
#029;29;38.50032871581769;-112.88754799357469;2.1381199100896926;DAS868;0.211282;2019-04-28 15:40:47.377658;DAS840;0.215413;2019-04-28 15:40:47.385401;
#030;30;38.50002293249236;-112.8877444952695;2.1190961186625206;DAS868;0.206725;2019-04-28 15:44:20.758311;DAS840;0.215437;2019-04-28 15:44:20.761872;
#031;31;38.500202030599056;-112.88728555990663;2.1423587845091294;DAS868;0.210664;2019-04-28 16:11:49.415746;DAS840;0.211306;2019-04-28 16:11:49.425232;
#032;32;38.500710452854015;-112.88760637543723;2.121967422919746;DAS868;0.217516;2019-04-28 16:12:38.489042;DAS840;0.218293;2019-04-28 16:12:38.499454;
