Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#R006;6;38.500699386027044;-112.8876781793709;2.095;DAS693;0.248662;2019-04-27 17:28:44.322915;DAS608;0.275318;2019-04-27 17:28:44.348976;
#R008;8;38.500648768789794;-112.88740064695969;2.0956841128671315;DAS693;0.249707;2019-04-27 17:33:35.385209;DAS608;0.271802;2019-04-27 17:33:35.411722;
#R011;11;38.50057570786716;-112.8881346168513;2.1806679643504334;DAS693;0.259914;2019-04-27 17:37:48.582051;DAS608;0.283789;2019-04-27 17:37:48.612244;
#R018;18;38.498853031648004;-112.8889128560336;2.0808533007308583;DAS693;0.252391;2019-04-27 18:00:01.198473;DAS608;0.285499;2019-04-27 18:00:01.221926;
#001;1;38.50036847022288;-112.88874787702483;2.0612262612146295;DAS693;0.263064;2019-04-27 17:19:29.747758;DAS608;0.28271;2019-04-27 17:19:29.774885;
#002;2;38.5006085217465;-112.88908902050096;2.0892555489478655;DAS693;0.257741;2019-04-27 17:20:10.868570;DAS608;0.283352;2019-04-27 17:20:10.901292;
#003;3;38.50002775189531;-112.88802594346453;2.032147734369301;DAS693;0.256258;2019-04-27 17:24:42.884733;DAS608;0.290686;2019-04-27 17:24:42.916428;
#004;4;38.50010659783536;-112.8877750905872;2.028927680904893;DAS693;0.249638;2019-04-27 17:26:28.349087;DAS608;0.278012;2019-04-27 17:26:28.379148;
#005;5;38.50016683433856;-112.88920365239193;2.061234138587424;DAS693;0.261759;2019-04-27 17:27:46.704620;DAS608;0.295904;2019-04-27 17:27:46.733195;
#007;7;38.50019726253321;-112.8893447628387;2.056821700119337;DAS693;0.261392;2019-04-27 17:30:31.004804;DAS608;0.297885;2019-04-27 17:30:31.033187;
#009;9;38.49985459911629;-112.88800422848087;2.0470602480811273;DAS693;0.2635;2019-04-27 17:37:01.978306;DAS608;0.283356;2019-04-27 17:37:02.008266;
#010;10;38.499831715471565;-112.88882728058776;2.128502512477834;DAS693;0.270829;2019-04-27 17:37:21.744438;DAS608;0.28602;2019-04-27 17:37:21.774944;
#012;12;38.50024969897285;-112.88907199698664;2.046400548838427;DAS693;0.261674;2019-04-27 17:40:30.594412;DAS608;0.293958;2019-04-27 17:40:30.615858;
#013;13;38.50024689029669;-112.88921579726305;2.045283854043819;DAS693;0.262652;2019-04-27 17:43:16.004318;DAS608;0.295971;2019-04-27 17:43:16.035666;
#014;14;38.49984885600825;-112.88842961591376;2.0280921225798805;DAS693;0.259204;2019-04-27 17:45:43.336224;DAS608;0.292906;2019-04-27 17:45:43.364444;
#015;15;38.49979684219723;-112.88814891595403;2.0394974825939003;DAS693;0.260576;2019-04-27 17:48:05.514335;DAS608;0.289123;2019-04-27 17:48:05.548369;
#016;16;38.49945097568284;-112.89053824611344;2.1398537141015566;DAS693;0.266556;2019-04-27 17:50:35.996396;DAS608;0.316814;2019-04-27 17:50:36.024509;
#017;17;38.499813319204726;-112.88731853792076;2.002261883373499;DAS693;0.251121;2019-04-27 17:58:27.504928;DAS608;0.269159;2019-04-27 17:58:27.533734;
#019;19;38.500268084789;-112.88895965884487;2.036418496035735;DAS693;0.261746;2019-04-27 18:06:04.948229;DAS608;0.290687;2019-04-27 18:06:04.980982;
#020;20;38.50062975090189;-112.88822911969173;2.1081088973233157;DAS693;0.256293;2019-04-27 18:07:15.632246;DAS608;0.277548;2019-04-27 18:07:15.659652;
#021;21;38.49989233928772;-112.8881193474525;2.0106423690459336;DAS693;0.251592;2019-04-27 19:47:25.448598;DAS608;0.280536;2019-04-27 19:47:25.475486;
#022;22;38.50014453059682;-112.88995215525836;2.044318183928233;DAS693;0.269759;2019-04-27 19:49:21.442021;DAS608;0.302361;2019-04-27 19:49:21.470895;
#023;23;38.49969077887709;-112.88817819264025;2.0288425614955155;DAS693;0.24914;2019-04-27 19:54:30.688426;DAS608;0.285698;2019-04-27 19:54:30.715202;
#024;24;38.50058318647415;-112.88843606734866;2.04150919195069;DAS693;0.256315;2019-04-27 19:58:01.610841;DAS608;0.282308;2019-04-27 19:58:01.639910;
#025;25;38.50026032185347;-112.88928555277862;2.0446809728619937;DAS693;0.266269;2019-04-27 19:58:24.088249;DAS608;0.293536;2019-04-27 19:58:24.112856;
#026;26;38.500162310849596;-112.88913716387297;2.029641825860769;DAS693;0.259071;2019-04-27 20:20:57.709698;DAS608;0.295262;2019-04-27 20:20:57.736351;
#027;27;38.4998119072095;-112.88877545149612;2.0247038079035664;DAS693;0.255411;2019-04-27 21:59:16.599770;DAS608;0.293069;2019-04-27 21:59:16.622863;
#028;28;38.50021408192615;-112.88940710274495;2.0318210670935617;DAS693;0.261783;2019-04-28 15:25:58.140540;DAS608;0.298504;2019-04-28 15:25:58.164660;
#029;29;38.50078296706624;-112.88721333550853;1.9929137498282854;DAS693;0.245171;2019-04-28 15:40:47.427941;DAS608;0.268354;2019-04-28 15:40:47.454359;
#030;30;38.4996917490451;-112.88795625657687;2.0210184669974587;DAS693;0.250346;2019-04-28 15:44:20.806784;DAS608;0.279577;2019-04-28 15:44:20.832718;
#031;31;38.49966829961224;-112.88771306042554;2.006224339745604;DAS693;0.245026;2019-04-28 16:11:49.462994;DAS608;0.279265;2019-04-28 16:11:49.493038;
#032;32;38.500582771996704;-112.8882565397063;2.08315876967178;DAS693;0.250858;2019-04-28 16:12:38.536768;DAS608;0.283399;2019-04-28 16:12:38.563871;
