Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#R006;6;38.500699386027044;-112.8876781793709;2.095;DAS926;0.204761;2019-04-27 17:28:44.264163;DAS812;0.226905;2019-04-27 17:28:44.290376;
#R008;8;38.50081392067912;-112.88756865443062;2.092529497581612;DAS926;0.204191;2019-04-27 17:33:35.325769;DAS812;0.2246;2019-04-27 17:33:35.353241;
#R011;11;38.500621023763706;-112.88714719751835;2.0952819070320934;DAS926;0.19796;2019-04-27 17:37:48.524181;DAS812;0.225459;2019-04-27 17:37:48.548973;
#R018;18;38.50100132466319;-112.88759740882192;2.3123644319497423;DAS926;0.204344;2019-04-27 18:00:01.139846;DAS812;0.22742;2019-04-27 18:00:01.168755;
#001;1;38.49990598728984;-112.88781249812276;2.1621368530872873;DAS926;0.204253;2019-04-27 17:19:29.689531;DAS812;0.226536;2019-04-27 17:19:29.717655;
#002;2;38.5003155891109;-112.88648175003881;2.157872445680096;DAS926;0.204994;2019-04-27 17:20:10.815433;DAS812;0.225883;2019-04-27 17:20:10.838673;
#003;3;38.49990599266952;-112.88801120127401;2.158149930232347;DAS926;0.209337;2019-04-27 17:24:42.827976;DAS812;0.228663;2019-04-27 17:24:42.853383;
#004;4;38.49997004972532;-112.8867182171412;2.164963987566681;DAS926;0.202661;2019-04-27 17:26:28.290397;DAS812;0.219994;2019-04-27 17:26:28.317455;
#005;5;38.500868517701576;-112.88698885735215;2.1799415841961545;DAS926;0.213031;2019-04-27 17:27:46.644554;DAS812;0.236054;2019-04-27 17:27:46.672064;
#007;7;38.499981520664846;-112.8870235039061;2.1890380346306513;DAS926;0.214688;2019-04-27 17:30:30.947987;DAS812;0.229657;2019-04-27 17:30:30.975246;
#009;9;38.500645133925104;-112.8880884414892;2.2247702538527885;DAS926;0.22075;2019-04-27 17:37:01.919759;DAS812;0.23782;2019-04-27 17:37:01.946636;
#010;10;38.500130894864874;-112.88805319769892;2.169490205787391;DAS926;0.206259;2019-04-27 17:37:21.686685;DAS812;0.233497;2019-04-27 17:37:21.714405;
#012;12;38.49990586295447;-112.88723025703223;2.194622522793793;DAS926;0.211907;2019-04-27 17:40:30.536944;DAS812;0.232925;2019-04-27 17:40:30.560265;
#013;13;38.500579428679806;-112.88766190666182;2.2181998833505423;DAS926;0.219882;2019-04-27 17:43:15.947327;DAS812;0.232464;2019-04-27 17:43:15.970692;
#014;14;38.500820044810546;-112.88793385710431;2.152334605178567;DAS926;0.205567;2019-04-27 17:45:43.278696;DAS812;0.223246;2019-04-27 17:45:43.306619;
#015;15;38.500098675228664;-112.88805068496363;2.1748713219484497;DAS926;0.211528;2019-04-27 17:48:05.455797;DAS812;0.231414;2019-04-27 17:48:05.481895;
#016;16;38.50015384807171;-112.8879854175643;2.1887780325716633;DAS926;0.215887;2019-04-27 17:50:35.936421;DAS812;0.23289;2019-04-27 17:50:35.964125;
#017;17;38.50049117474556;-112.887677565355;2.246567910659433;DAS926;0.222306;2019-04-27 17:58:27.444407;DAS812;0.23376;2019-04-27 17:58:27.472614;
#019;19;38.50009452336584;-112.88705107226177;2.1948925855520742;DAS926;0.21146;2019-04-27 18:06:04.891935;DAS812;0.223752;2019-04-27 18:06:04.920589;
#020;20;38.5006473928368;-112.88809089882021;2.158860626164305;DAS926;0.206412;2019-04-27 18:07:15.570967;DAS812;0.230069;2019-04-27 18:07:15.596770;
#021;21;38.50021898453771;-112.88613112854398;2.1616756358328857;DAS926;0.197479;2019-04-27 19:47:25.400444;DAS812;0.213673;2019-04-27 19:47:25.427802;
#022;22;38.50000727630687;-112.88778638791251;2.1954021390080034;DAS926;0.215044;2019-04-27 19:49:21.384748;DAS812;0.232459;2019-04-27 19:49:21.412141;
#023;23;38.50068557901899;-112.88733425515407;2.194638628171762;DAS926;0.215745;2019-04-27 19:54:30.625324;DAS812;0.221886;2019-04-27 19:54:30.653572;
#024;24;38.5005194755047;-112.88653059384069;2.205067575848651;DAS926;0.200757;2019-04-27 19:58:01.555987;DAS812;0.218205;2019-04-27 19:58:01.584330;
#025;25;38.5000034480256;-112.88774122170095;2.1959326166402953;DAS926;0.210817;2019-04-27 19:58:24.028267;DAS812;0.234186;2019-04-27 19:58:24.057883;
#026;26;38.50023233756129;-112.88782977862184;2.1346465017784517;DAS926;0.203918;2019-04-27 20:20:57.653274;DAS812;0.233789;2019-04-27 20:20:57.678369;
#027;27;38.49991500801162;-112.88687531956086;2.1374048013441596;DAS926;0.20117;2019-04-27 21:59:16.539038;DAS812;0.219322;2019-04-27 21:59:16.568513;
#028;28;38.500249371962035;-112.88778429117092;2.126230821446457;DAS926;0.203415;2019-04-28 15:25:58.087274;DAS812;0.229824;2019-04-28 15:25:58.107691;
#029;29;38.50016547868569;-112.88762474268816;2.1102488076909087;DAS926;0.199979;2019-04-28 15:40:47.366372;DAS812;0.226441;2019-04-28 15:40:47.392644;
#030;30;38.4996863946842;-112.88620822073402;2.1225502551215865;DAS926;0.193253;2019-04-28 15:44:20.746752;DAS812;0.212903;2019-04-28 15:44:20.777830;
#031;31;38.50023488265059;-112.88759020485806;2.089261475086411;DAS926;0.196933;2019-04-28 16:11:49.400842;DAS812;0.223236;2019-04-28 16:11:49.428066;
#032;32;38.50010724433204;-112.88683524207396;2.2054189055434206;DAS926;0.202661;2019-04-28 16:12:38.476902;DAS812;0.22122;2019-04-28 16:12:38.507189;
