Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#R006;6;38.500699386027044;-112.8876781793709;2.095;DAS787;0.230193;2019-04-27 17:28:44.296678;DAS966;0.195564;2019-04-27 17:28:44.252835;
#R008;8;38.50052151286881;-112.8872121961666;2.1104515603414877;DAS787;0.230189;2019-04-27 17:33:35.358723;DAS966;0.20261;2019-04-27 17:33:35.316408;
#R011;11;38.50029631146654;-112.88818720535323;2.1183150568005846;DAS787;0.239957;2019-04-27 17:37:48.555042;DAS966;0.193836;2019-04-27 17:37:48.513253;
#R018;18;38.50148671245077;-112.88801346627292;2.297471916428209;DAS787;0.235013;2019-04-27 18:00:01.174833;DAS966;0.196229;2019-04-27 18:00:01.129737;
#001;1;38.501500333106286;-112.88792341047969;2.1144599095062078;DAS787;0.24034;2019-04-27 17:19:29.720473;DAS966;0.194102;2019-04-27 17:19:29.679750;
#002;2;38.500915971548764;-112.88877812103179;2.1426312355220976;DAS787;0.227695;2019-04-27 17:20:10.850047;DAS966;0.198572;2019-04-27 17:20:10.802930;
#003;3;38.50127168841631;-112.88734702986754;2.1707247906565272;DAS787;0.228338;2019-04-27 17:24:42.863724;DAS966;0.210974;2019-04-27 17:24:42.818298;
#004;4;38.50135493666992;-112.8885463583194;2.1367285879587192;DAS787;0.230489;2019-04-27 17:26:28.322767;DAS966;0.187509;2019-04-27 17:26:28.279838;
#005;5;38.50121108482788;-112.88708093616171;2.181342457557541;DAS787;0.243089;2019-04-27 17:27:46.675759;DAS966;0.209543;2019-04-27 17:27:46.634164;
#007;7;38.501448497092355;-112.88738862025782;2.1428693645993713;DAS787;0.237122;2019-04-27 17:30:30.981343;DAS966;0.206032;2019-04-27 17:30:30.939736;
#009;9;38.50063180311978;-112.88663622720824;2.2382658079402806;DAS787;0.239888;2019-04-27 17:37:01.951827;DAS966;0.221742;2019-04-27 17:37:01.910463;
#010;10;38.50157143626405;-112.88756632741799;2.1398453148223044;DAS787;0.235532;2019-04-27 17:37:21.724818;DAS966;0.201874;2019-04-27 17:37:21.675149;
#012;12;38.50147080335893;-112.88728060494014;2.1465627084321537;DAS787;0.238188;2019-04-27 17:40:30.566275;DAS966;0.205456;2019-04-27 17:40:30.525317;
#013;13;38.501556775844826;-112.88797007158935;2.1631988927239174;DAS787;0.228777;2019-04-27 17:43:15.980425;DAS966;0.204773;2019-04-27 17:43:15.943188;
#014;14;38.5016347412845;-112.88790050411723;2.1480721485342866;DAS787;0.229451;2019-04-27 17:45:43.312681;DAS966;0.202846;2019-04-27 17:45:43.269833;
#015;15;38.50126926877048;-112.88638145315853;2.1821915440838677;DAS787;0.236069;2019-04-27 17:48:05.484965;DAS966;0.22096;2019-04-27 17:48:05.444226;
#016;16;38.50144101550615;-112.88712672249093;2.1424241785050766;DAS787;0.23458;2019-04-27 17:50:35.971415;DAS966;0.209244;2019-04-27 17:50:35.926894;
#017;17;38.5014226061152;-112.88707119986603;2.1423605988458005;DAS787;0.233234;2019-04-27 17:58:27.477624;DAS966;0.210016;2019-04-27 17:58:27.435091;
#019;19;38.501621571626345;-112.88784191563133;2.1757097044315485;DAS787;0.239889;2019-04-27 18:06:04.924513;DAS966;0.202543;2019-04-27 18:06:04.883378;
#020;20;38.50167000051808;-112.88795350508283;2.1379829774528183;DAS787;0.238191;2019-04-27 18:07:15.603570;DAS966;0.197724;2019-04-27 18:07:15.565564;
#021;21;38.50151842935253;-112.88850199737927;2.1038034323370987;DAS787;0.222021;2019-04-27 19:47:25.430595;DAS966;0.194426;2019-04-27 19:47:25.385954;
#022;22;38.501361236029545;-112.8863646474482;2.1648177633157064;DAS787;0.236278;2019-04-27 19:49:21.416947;DAS966;0.22063;2019-04-27 19:49:21.374067;
#023;23;38.50080659197184;-112.8884482237386;2.1949234826938118;DAS787;0.218693;2019-04-27 19:54:30.668609;DAS966;0.200653;2019-04-27 19:54:30.627381;
#024;24;38.50083457267701;-112.88757515605953;2.129272048848167;DAS787;0.229521;2019-04-27 19:58:01.586327;DAS966;0.203934;2019-04-27 19:58:01.543611;
#025;25;38.500995648380744;-112.88712398702539;2.216457201349279;DAS787;0.24454;2019-04-27 19:58:24.062519;DAS966;0.210426;2019-04-27 19:58:24.018901;
#026;26;38.501498910053066;-112.88760830584873;2.201792940480779;DAS787;0.240094;2019-04-27 20:20:57.684892;DAS966;0.20631;2019-04-27 20:20:57.642091;
#027;27;38.501570185642585;-112.88847865839433;2.088514934094748;DAS787;0.226987;2019-04-27 21:59:16.573925;DAS966;0.188921;2019-04-27 21:59:16.531352;
#028;28;38.501567078469044;-112.88799723204976;2.1896309235157085;DAS787;0.236542;2019-04-28 15:25:58.112808;DAS966;0.197736;2019-04-28 15:25:58.069868;
#029;29;38.50090650065306;-112.88765491265495;2.119403168626648;DAS787;0.22958;2019-04-28 15:40:47.398559;DAS966;0.200959;2019-04-28 15:40:47.354550;
#030;30;38.50127971411828;-112.88829301190576;2.0758519893745633;DAS787;0.222382;2019-04-28 15:44:20.777254;DAS966;0.19361;2019-04-28 15:44:20.731692;
#031;31;38.50148778864892;-112.88906243989246;2.1792861067901494;DAS787;0.217012;2019-04-28 16:11:49.441610;DAS966;0.192748;2019-04-28 16:11:49.391517;
#032;32;38.50157595110211;-112.88809699112575;2.1865281652700608;DAS787;0.233497;2019-04-28 16:12:38.511202;DAS966;0.196192;2019-04-28 16:12:38.466035;
