Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#R006;6;38.500699386027044;-112.8876781793709;2.095;DAS748;0.24484;2019-04-27 17:28:44.308265;DAS709;0.246456;2019-04-27 17:28:44.319351;
#R008;8;38.50065162413307;-112.88728062037254;2.0874584865259798;DAS748;0.239546;2019-04-27 17:33:35.370232;DAS709;0.246432;2019-04-27 17:33:35.380735;
#R011;11;38.50076380669807;-112.8882144209238;2.1588457727486543;DAS748;0.25361;2019-04-27 17:37:48.564821;DAS709;0.254238;2019-04-27 17:37:48.575236;
#R018;18;38.50260075525779;-112.8868152841027;2.1033437128428356;DAS748;0.238956;2019-04-27 18:00:01.186734;DAS709;0.248951;2019-04-27 18:00:01.194135;
#001;1;38.50140543670678;-112.8881049724778;2.0386533552375368;DAS748;0.24046;2019-04-27 17:19:29.737172;DAS709;0.255342;2019-04-27 17:19:29.744370;
#002;2;38.500915112818475;-112.8867205262823;2.0538272883319704;DAS748;0.24152;2019-04-27 17:20:10.854724;DAS709;0.253021;2019-04-27 17:20:10.863997;
#003;3;38.5012495574136;-112.88797029779;2.0060890642009603;DAS748;0.240238;2019-04-27 17:24:42.870412;DAS709;0.249809;2019-04-27 17:24:42.879600;
#004;4;38.500887513405296;-112.88668576053661;2.0452678472735766;DAS748;0.245136;2019-04-27 17:26:28.332761;DAS709;0.245469;2019-04-27 17:26:28.344406;
#005;5;38.501591921465845;-112.88805027858294;2.0741408587903605;DAS748;0.254517;2019-04-27 17:27:46.685973;DAS709;0.260827;2019-04-27 17:27:46.698713;
#007;7;38.50129404646061;-112.88769554147363;2.0009889340696145;DAS748;0.243156;2019-04-27 17:30:30.992675;DAS709;0.257342;2019-04-27 17:30:30.999838;
#009;9;38.50175605056108;-112.88798441121165;2.1371496246587514;DAS748;0.252336;2019-04-27 17:37:01.961024;DAS709;0.268688;2019-04-27 17:37:01.972343;
#010;10;38.501436888268984;-112.8877612258613;2.0070032223225622;DAS748;0.236373;2019-04-27 17:37:21.735303;DAS709;0.253855;2019-04-27 17:37:21.743091;
#012;12;38.501477409234234;-112.88818077286032;2.0571147905802647;DAS748;0.247371;2019-04-27 17:40:30.578473;DAS709;0.26133;2019-04-27 17:40:30.586895;
#013;13;38.50136428386723;-112.88739737192793;1.9988721485528234;DAS748;0.246721;2019-04-27 17:43:15.987505;DAS709;0.253999;2019-04-27 17:43:16.000084;
#014;14;38.50146266925353;-112.8871768065474;1.975531613661324;DAS748;0.228846;2019-04-27 17:45:43.328147;DAS709;0.251024;2019-04-27 17:45:43.333087;
#015;15;38.50148527728335;-112.88827041661175;2.0698526764185132;DAS748;0.252297;2019-04-27 17:48:05.499572;DAS709;0.25967;2019-04-27 17:48:05.509301;
#016;16;38.50150429626889;-112.88829079096568;2.0446348762957607;DAS748;0.2467;2019-04-27 17:50:35.983472;DAS709;0.257821;2019-04-27 17:50:35.992529;
#017;17;38.500728305399676;-112.88741694004327;2.0611371117662487;DAS748;0.2489;2019-04-27 17:58:27.489215;DAS709;0.244782;2019-04-27 17:58:27.504950;
#019;19;38.50137024661926;-112.88836847284962;2.05311692751367;DAS748;0.247348;2019-04-27 18:06:04.933407;DAS709;0.256219;2019-04-27 18:06:04.942301;
#020;20;38.501484613340814;-112.88836575510044;2.0443340191309822;DAS748;0.246498;2019-04-27 18:07:15.615065;DAS709;0.256278;2019-04-27 18:07:15.630087;
#021;21;38.5012393539683;-112.88732505893614;1.9786018061313877;DAS748;0.233844;2019-04-27 19:47:25.436693;DAS709;0.246643;2019-04-27 19:47:25.446314;
#022;22;38.50174100448863;-112.88797103325737;2.131406494719669;DAS748;0.252691;2019-04-27 19:49:21.426333;DAS709;0.267538;2019-04-27 19:49:21.437485;
#023;23;38.50065039226956;-112.88747566421611;2.0706546154106826;DAS748;0.244242;2019-04-27 19:54:30.670154;DAS709;0.242536;2019-04-27 19:54:30.686053;
#024;24;38.50144017798475;-112.8877153579498;1.9910895673013598;DAS748;0.23971;2019-04-27 19:58:01.601614;DAS709;0.249023;2019-04-27 19:58:01.606113;
#025;25;38.50136459608667;-112.88837806564848;2.067111643823274;DAS748;0.249434;2019-04-27 19:58:24.073828;DAS709;0.261294;2019-04-27 19:58:24.084618;
#026;26;38.50175160133139;-112.8877642557031;2.0200240599147894;DAS748;0.245634;2019-04-27 20:20:57.695099;DAS709;0.255819;2019-04-27 20:20:57.702806;
#027;27;38.50163331074641;-112.88785636887116;2.0041016398344507;DAS748;0.241288;2019-04-27 21:59:16.582315;DAS709;0.254365;2019-04-27 21:59:16.593459;
#028;28;38.5015042515578;-112.88777042555571;1.9964468295029096;DAS748;0.237215;2019-04-28 15:25:58.125339;DAS709;0.256067;2019-04-28 15:25:58.134728;
#029;29;38.50084566535582;-112.88754547762672;1.9893191853481547;DAS748;0.235043;2019-04-28 15:40:47.409726;DAS709;0.245864;2019-04-28 15:40:47.422939;
#030;30;38.500861768931806;-112.88756020211224;1.9788414730003643;DAS748;0.233445;2019-04-28 15:44:20.788632;DAS709;0.246079;2019-04-28 15:44:20.801249;
#031;31;38.500564137072246;-112.8874409093916;1.9714871724790421;DAS748;0.232167;2019-04-28 16:11:49.445768;DAS709;0.240508;2019-04-28 16:11:49.455110;
#032;32;38.50163740730865;-112.8878052194444;1.9980179963396731;DAS748;0.237254;2019-04-28 16:12:38.522421;DAS709;0.253566;2019-04-28 16:12:38.530671;
