Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#R006;6;38.500699386027044;-112.8876781793709;2.095;DAS722;0.247584;2019-04-27 17:28:44.314322;DAS953;0.194171;2019-04-27 17:28:44.261093;
#R008;8;38.500745580631445;-112.88788693587851;2.1553;DAS722;0.244969;2019-04-27 17:33:35.376401;DAS953;0.199936;2019-04-27 17:33:35.319152;
#R011;11;38.500670585300185;-112.88784369690529;2.1142;DAS722;0.256195;2019-04-27 17:37:48.571598;DAS953;0.197583;2019-04-27 17:37:48.516548;
#R018;18;38.500592154168956;-112.88756644458918;2.1143;DAS722;0.248286;2019-04-27 18:00:01.190668;DAS953;0.193468;2019-04-27 18:00:01.135098;
#001;1;38.500453648744895;-112.88758357943611;2.137161732315741;DAS722;0.247048;2019-04-27 17:19:29.744137;DAS953;0.197544;2019-04-27 17:19:29.681279;
#002;2;38.50032099331944;-112.88766022761934;2.1286276539169537;DAS722;0.245854;2019-04-27 17:20:10.862239;DAS953;0.195062;2019-04-27 17:20:10.810710;
#003;3;38.50076409536434;-112.88746660099554;2.159680291203499;DAS722;0.249119;2019-04-27 17:24:42.877037;DAS953;0.202841;2019-04-27 17:24:42.823749;
#004;4;38.499995113884474;-112.8879781540363;2.1191909232578996;DAS722;0.24204;2019-04-27 17:26:28.341009;DAS953;0.188668;2019-04-27 17:26:28.285919;
#005;5;38.50141090058915;-112.8865813387815;2.2027839399077713;DAS722;0.26237;2019-04-27 17:27:46.693320;DAS953;0.214095;2019-04-27 17:27:46.638878;
#007;7;38.50097649786679;-112.88750097088155;2.1700487857931536;DAS722;0.251114;2019-04-27 17:30:30.996783;DAS953;0.205428;2019-04-27 17:30:30.942360;
#009;9;38.50177026373096;-112.88702832903722;2.154049655336181;DAS722;0.257237;2019-04-27 17:37:01.968570;DAS953;0.216752;2019-04-27 17:37:01.912320;
#010;10;38.50100751285638;-112.88711076927468;2.1965438793630505;DAS722;0.258195;2019-04-27 17:37:21.737328;DAS953;0.206717;2019-04-27 17:37:21.682185;
#012;12;38.501212829201414;-112.88697553007296;2.1342339839506237;DAS722;0.25751;2019-04-27 17:40:30.583421;DAS953;0.207388;2019-04-27 17:40:30.527387;
#013;13;38.50100497773742;-112.88750276550954;2.1607938880294597;DAS722;0.250573;2019-04-27 17:43:15.998891;DAS953;0.205135;2019-04-27 17:43:15.944350;
#014;14;38.500841921912055;-112.88769231525988;2.153714585949213;DAS722;0.248131;2019-04-27 17:45:43.328274;DAS953;0.202276;2019-04-27 17:45:43.272714;
#015;15;38.50140830958052;-112.88742312021719;2.1867984978525534;DAS722;0.251524;2019-04-27 17:48:05.503558;DAS953;0.212977;2019-04-27 17:48:05.448827;
#016;16;38.50116008153348;-112.88702453380678;2.2099738943786096;DAS722;0.257614;2019-04-27 17:50:35.991510;DAS953;0.211798;2019-04-27 17:50:35.933039;
#017;17;38.501005634375446;-112.88785683896982;2.166984216735155;DAS722;0.245988;2019-04-27 17:58:27.497205;DAS953;0.205778;2019-04-27 17:58:27.438439;
#019;19;38.500477131908724;-112.88740129525542;2.121874980343987;DAS722;0.251596;2019-04-27 18:06:04.939336;DAS953;0.194878;2019-04-27 18:06:04.887526;
#020;20;38.500743510643424;-112.8872442914749;2.138125627925312;DAS722;0.253702;2019-04-27 18:07:15.623395;DAS953;0.199637;2019-04-27 18:07:15.566627;
#021;21;38.50026108583398;-112.88815254369908;2.172749574494849;DAS722;0.23871;2019-04-27 19:47:25.443441;DAS953;0.197226;2019-04-27 19:47:25.390271;
#022;22;38.50147544685508;-112.88633252552702;2.216268582845876;DAS722;0.26057;2019-04-27 19:49:21.433120;DAS953;0.220266;2019-04-27 19:49:21.376947;
#023;23;38.50119122123163;-112.88806670777818;2.1987378221107554;DAS722;0.242271;2019-04-27 19:54:30.681087;DAS953;0.210832;2019-04-27 19:54:30.622963;
#024;24;38.50070430832048;-112.8879874644239;2.150319389501257;DAS722;0.244216;2019-04-27 19:58:01.608280;DAS953;0.200139;2019-04-27 19:58:01.547658;
#025;25;38.50101926979833;-112.88684084252748;2.184360958538136;DAS722;0.25816;2019-04-27 19:58:24.081354;DAS953;0.208448;2019-04-27 19:58:24.021220;
#026;26;38.500938516053466;-112.88654362954462;2.1793526623381227;DAS722;0.262591;2019-04-27 20:20:57.700737;DAS953;0.206341;2019-04-27 20:20:57.644717;
#027;27;38.50032040897157;-112.88753553486536;2.105797416162387;DAS722;0.250533;2019-04-27 21:59:16.589051;DAS953;0.19155;2019-04-27 21:59:16.535037;
#028;28;38.500950830387644;-112.88726400808063;2.1501863634111773;DAS722;0.253592;2019-04-28 15:25:58.130431;DAS953;0.203604;2019-04-28 15:25:58.073180;
#029;29;38.50067257024189;-112.8882956666099;2.1162954548181903;DAS722;0.240072;2019-04-28 15:40:47.418386;DAS953;0.196657;2019-04-28 15:40:47.358774;
#030;30;38.500727156591545;-112.88826033161016;2.116378119064569;DAS722;0.240341;2019-04-28 15:44:20.795710;DAS953;0.197445;2019-04-28 15:44:20.738479;
#031;31;38.50059912386405;-112.88817324057165;2.100552011241701;DAS722;0.241346;2019-04-28 16:11:49.452163;DAS953;0.194414;2019-04-28 16:11:49.392989;
#032;32;38.50072037891615;-112.8877891951826;2.1503621985279424;DAS722;0.246593;2019-04-28 16:12:38.527421;DAS953;0.200598;2019-04-28 16:12:38.470582;
