Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#R006;6;38.500699386027044;-112.8876781793709;2.095;DAS903;0.209816;2019-04-27 17:28:44.267470;DAS614;0.271954;2019-04-27 17:28:44.348601;
#R008;8;38.50078349468719;-112.88728798209418;2.1287592696200415;DAS903;0.210765;2019-04-27 17:33:35.330768;DAS614;0.264811;2019-04-27 17:33:35.413815;
#R011;11;38.50061152511112;-112.8886809422575;2.0383576288060166;DAS903;0.204387;2019-04-27 17:37:48.528681;DAS614;0.28641;2019-04-27 17:37:48.607719;
#R018;18;38.498693648029686;-112.88843425113167;2.1195781360375;DAS903;0.213058;2019-04-27 18:00:01.146652;DAS614;0.283031;2019-04-27 18:00:01.220270;
#001;1;38.500200516875196;-112.88861637810305;2.17213067119115;DAS903;0.212872;2019-04-27 17:19:29.692505;DAS614;0.286528;2019-04-27 17:19:29.773470;
#002;2;38.500153130395304;-112.88881530691621;2.163334121136389;DAS903;0.201323;2019-04-27 17:20:10.822738;DAS614;0.287332;2019-04-27 17:20:10.895194;
#003;3;38.49998172438416;-112.88910449072405;2.1581388338466954;DAS903;0.215093;2019-04-27 17:24:42.832781;DAS614;0.293927;2019-04-27 17:24:42.910783;
#004;4;38.50010918284529;-112.88792500720115;2.1912595549749407;DAS903;0.206725;2019-04-27 17:26:28.294695;DAS614;0.27518;2019-04-27 17:26:28.380023;
#005;5;38.49950774237043;-112.8891029056679;2.0836470697137277;DAS903;0.222193;2019-04-27 17:27:46.650241;DAS614;0.295259;2019-04-27 17:27:46.729089;
#007;7;38.50022505881609;-112.88914580489515;2.14056961424423;DAS903;0.212184;2019-04-27 17:30:30.955632;DAS614;0.288814;2019-04-27 17:30:31.033148;
#009;9;38.49997700279641;-112.88826304172885;2.1931545851109204;DAS903;0.215754;2019-04-27 17:37:01.925344;DAS614;0.280524;2019-04-27 17:37:02.005757;
#010;10;38.50031773667648;-112.88916058746523;2.1158513329062965;DAS903;0.212636;2019-04-27 17:37:21.692010;DAS614;0.285144;2019-04-27 17:37:21.773087;
#012;12;38.500043334498876;-112.88924794656053;2.1545727322253216;DAS903;0.217446;2019-04-27 17:40:30.537677;DAS614;0.292187;2019-04-27 17:40:30.614132;
#013;13;38.50014358371774;-112.88924012770023;2.159458522573687;DAS903;0.215793;2019-04-27 17:43:15.951396;DAS614;0.291596;2019-04-27 17:43:16.035418;
#014;14;38.499940881204466;-112.88839897889308;2.196785896489202;DAS903;0.213223;2019-04-27 17:45:43.286292;DAS614;0.286309;2019-04-27 17:45:43.362452;
#015;15;38.5000113194879;-112.88836534620336;2.20375931093287;DAS903;0.212192;2019-04-27 17:48:05.461831;DAS614;0.282257;2019-04-27 17:48:05.545825;
#016;16;38.49954180324115;-112.89034648961028;2.1065701180762133;DAS903;0.209549;2019-04-27 17:50:35.941478;DAS614;0.31061;2019-04-27 17:50:36.022069;
#017;17;38.50010679256813;-112.88755688244572;2.2272951880908582;DAS903;0.217402;2019-04-27 17:58:27.449369;DAS614;0.266418;2019-04-27 17:58:27.531736;
#019;19;38.500169188532716;-112.88932413936543;2.1652304089026875;DAS903;0.212575;2019-04-27 18:06:04.898551;DAS614;0.293832;2019-04-27 18:06:04.973452;
#020;20;38.499868531366566;-112.88811449252408;2.215765667264837;DAS903;0.214703;2019-04-27 18:07:15.576091;DAS614;0.27333;2019-04-27 18:07:15.658718;
#021;21;38.499905915871224;-112.88787848449738;2.0971966457212585;DAS903;0.199012;2019-04-27 19:47:25.404974;DAS614;0.279674;2019-04-27 19:47:25.474765;
#022;22;38.50014301902159;-112.88962452350572;2.152281819981763;DAS903;0.212071;2019-04-27 19:49:21.391687;DAS614;0.29854;2019-04-27 19:49:21.468857;
#023;23;38.5006199879652;-112.88837024072674;2.1228064898995136;DAS903;0.209634;2019-04-27 19:54:30.638392;DAS614;0.276585;2019-04-27 19:54:30.721054;
#024;24;38.49981394340822;-112.88865862633705;2.1957933793875997;DAS903;0.216359;2019-04-27 19:58:01.557878;DAS614;0.285111;2019-04-27 19:58:01.635535;
#025;25;38.50003173505657;-112.88968945016924;2.165532188256745;DAS903;0.218549;2019-04-27 19:58:24.035799;DAS614;0.297858;2019-04-27 19:58:24.111619;
#026;26;38.50023370691116;-112.88950064231909;2.156631788833869;DAS903;0.211363;2019-04-27 20:20:57.657522;DAS614;0.296504;2019-04-27 20:20:57.733364;
#027;27;38.500364262230406;-112.88910782825067;2.1069316537041956;DAS903;0.204903;2019-04-27 21:59:16.546267;DAS614;0.292443;2019-04-27 21:59:16.621271;
#028;28;38.50028453681895;-112.88931024707641;2.1661220932181817;DAS903;0.211493;2019-04-28 15:25:58.086462;DAS614;0.293321;2019-04-28 15:25:58.163851;
#029;29;38.50075645084173;-112.88768041745557;2.197836115032696;DAS903;0.206699;2019-04-28 15:40:47.369639;DAS614;0.267609;2019-04-28 15:40:47.450924;
#030;30;38.500642457453104;-112.88830558653751;2.1167696145061665;DAS903;0.205398;2019-04-28 15:44:20.748915;DAS614;0.277036;2019-04-28 15:44:20.831782;
#031;31;38.49998093932208;-112.887857945086;2.0848792080157392;DAS903;0.196765;2019-04-28 16:11:49.410923;DAS614;0.280105;2019-04-28 16:11:49.487165;
#032;32;38.50049346586446;-112.88856991255824;2.1074815790573056;DAS903;0.207757;2019-04-28 16:12:38.483445;DAS614;0.281539;2019-04-28 16:12:38.561852;
