Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#R006;6;38.500699386027044;-112.8876781793709;2.095;DAS909;0.211897;2019-04-27 17:28:44.268216;DAS836;0.222992;2019-04-27 17:28:44.285918;
#R008;8;38.50074215832167;-112.88798175783249;2.101605358642854;DAS909;0.210934;2019-04-27 17:33:35.329333;DAS836;0.21902;2019-04-27 17:33:35.350039;
#R011;11;38.50043665913827;-112.88774295868924;2.1210999226895595;DAS909;0.206077;2019-04-27 17:37:48.528246;DAS836;0.223397;2019-04-27 17:37:48.543626;
#R018;18;38.50195031096142;-112.88753173292375;2.2736482054428317;DAS909;0.209343;2019-04-27 18:00:01.144123;DAS836;0.215385;2019-04-27 18:00:01.163526;
#001;1;38.50088152150266;-112.88862198762077;2.1791000408182932;DAS909;0.215646;2019-04-27 17:19:29.690338;DAS836;0.226439;2019-04-27 17:19:29.708024;
#002;2;38.501503483325834;-112.8884831390752;2.1067220834920386;DAS909;0.211058;2019-04-27 17:20:10.815615;DAS836;0.223901;2019-04-27 17:20:10.833724;
#003;3;38.50061605902975;-112.88865940193452;2.1938663771257336;DAS909;0.210869;2019-04-27 17:24:42.831397;DAS836;0.226196;2019-04-27 17:24:42.848170;
#004;4;38.50146118105729;-112.88868070907625;2.1175709756062697;DAS909;0.204067;2019-04-27 17:26:28.294977;DAS836;0.222146;2019-04-27 17:26:28.311617;
#005;5;38.500955078132705;-112.88845836093492;2.189042334338201;DAS909;0.216716;2019-04-27 17:27:46.647758;DAS836;0.233009;2019-04-27 17:27:46.666809;
#007;7;38.50067047219286;-112.88870580524654;2.194400551619976;DAS909;0.214451;2019-04-27 17:30:30.951659;DAS836;0.227654;2019-04-27 17:30:30.969415;
#009;9;38.50109470690187;-112.88869414321393;2.1791135548802036;DAS909;0.217055;2019-04-27 17:37:01.923126;DAS836;0.232907;2019-04-27 17:37:01.939701;
#010;10;38.50139427679705;-112.88861687105101;2.1361203070485097;DAS909;0.213575;2019-04-27 17:37:21.690229;DAS836;0.231716;2019-04-27 17:37:21.708363;
#012;12;38.501480007646514;-112.88849837978643;2.1187446434937205;DAS909;0.212104;2019-04-27 17:40:30.536443;DAS836;0.229975;2019-04-27 17:40:30.556337;
#013;13;38.50086165028345;-112.88870944321489;2.1896686524004836;DAS909;0.208164;2019-04-27 17:43:15.955205;DAS836;0.232138;2019-04-27 17:43:15.966941;
#014;14;38.50154890655464;-112.88861014950214;2.11995916340484;DAS909;0.20927;2019-04-27 17:45:43.282462;DAS836;0.220716;2019-04-27 17:45:43.301081;
#015;15;38.5015808596797;-112.8884037979404;2.117137163663284;DAS909;0.214403;2019-04-27 17:48:05.461108;DAS836;0.218087;2019-04-27 17:48:05.479307;
#016;16;38.50166577395684;-112.88831951481913;2.1115972273040216;DAS909;0.207857;2019-04-27 17:50:35.942231;DAS836;0.215253;2019-04-27 17:50:35.961086;
#017;17;38.50107682650374;-112.88879013114541;2.1843351133418447;DAS909;0.219325;2019-04-27 17:58:27.448119;DAS836;0.229319;2019-04-27 17:58:27.464840;
#019;19;38.50133730071197;-112.88892474227197;2.1907371735126273;DAS909;0.214241;2019-04-27 18:06:04.895216;DAS836;0.22097;2019-04-27 18:06:04.913692;
#020;20;38.50105275599568;-112.88891773130774;2.1965167744807315;DAS909;0.21583;2019-04-27 18:07:15.575078;DAS836;0.222209;2019-04-27 18:07:15.593355;
#021;21;38.50192372039467;-112.88822928289537;2.1219417515148034;DAS909;0.20186;2019-04-27 19:47:25.402141;DAS836;0.213463;2019-04-27 19:47:25.418905;
#022;22;38.5010137276642;-112.88895215161426;2.1718858189828385;DAS909;0.21279;2019-04-27 19:49:21.390383;DAS836;0.231341;2019-04-27 19:49:21.406238;
#023;23;38.50150141114994;-112.88888445012387;2.1930443848560977;DAS909;0.211987;2019-04-27 19:54:30.633700;DAS836;0.222307;2019-04-27 19:54:30.645817;
#024;24;38.5018224245299;-112.88828385084784;2.0948043060756083;DAS909;0.203524;2019-04-27 19:58:01.556971;DAS836;0.211754;2019-04-27 19:58:01.579400;
#025;25;38.500923591905554;-112.88894049542114;2.1523950392259246;DAS909;0.210096;2019-04-27 19:58:24.034726;DAS836;0.230332;2019-04-27 19:58:24.051451;
#026;26;38.501494391986675;-112.88882140446655;2.1937472422626425;DAS909;0.210699;2019-04-27 20:20:57.656653;DAS836;0.227272;2019-04-27 20:20:57.673960;
#027;27;38.50120594416228;-112.88784544230302;2.0751753368383223;DAS909;0.19863;2019-04-27 21:59:16.547251;DAS836;0.214923;2019-04-27 21:59:16.562137;
#028;28;38.5007387456911;-112.88854632236625;2.125056512638823;DAS909;0.210038;2019-04-28 15:25:58.085739;DAS836;0.224783;2019-04-28 15:25:58.100527;
#029;29;38.50172244970504;-112.88873733812126;2.139393521055869;DAS909;0.207071;2019-04-28 15:40:47.369265;DAS836;0.218289;2019-04-28 15:40:47.387436;
#030;30;38.50179194200243;-112.88864559964912;2.1576447662249443;DAS909;0.211939;2019-04-28 15:44:20.745318;DAS836;0.214789;2019-04-28 15:44:20.764152;
#031;31;38.50157626762134;-112.8884415715139;2.083393222686949;DAS909;0.203045;2019-04-28 16:11:49.405076;DAS836;0.214562;2019-04-28 16:11:49.422208;
#032;32;38.50171052437236;-112.88872269273533;2.1774807785561197;DAS909;0.210791;2019-04-28 16:12:38.481144;DAS836;0.216501;2019-04-28 16:12:38.501916;
