Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#R006;6;38.500699386027044;-112.8876781793709;2.095;DAS610;0.275863;2019-04-27 17:28:44.348351;DAS790;0.234637;2019-04-27 17:28:44.295863;
#R008;8;38.500306646423965;-112.88775658891004;2.0943547257298665;DAS610;0.271805;2019-04-27 17:33:35.411086;DAS790;0.229545;2019-04-27 17:33:35.358302;
#R011;11;38.50099858669774;-112.88747444561045;2.14182920171771;DAS610;0.284727;2019-04-27 17:37:48.610069;DAS790;0.234411;2019-04-27 17:37:48.554260;
#R018;18;38.50113453449477;-112.88985013408434;2.218854654773434;DAS610;0.285676;2019-04-27 18:00:01.221374;DAS790;0.230621;2019-04-27 18:00:01.175033;
#001;1;38.50022101828519;-112.88807330148616;2.2050825842455115;DAS610;0.283149;2019-04-27 17:19:29.774247;DAS790;0.238814;2019-04-27 17:19:29.719612;
#002;2;38.50024844020879;-112.88881558562062;2.1005069136620818;DAS610;0.288179;2019-04-27 17:20:10.895092;DAS790;0.232906;2019-04-27 17:20:10.844235;
#003;3;38.50005478360449;-112.8882172719359;2.2014228394043913;DAS610;0.289766;2019-04-27 17:24:42.911213;DAS790;0.233732;2019-04-27 17:24:42.860902;
#004;4;38.50013301391407;-112.88878663217581;2.100379170151662;DAS610;0.277234;2019-04-27 17:26:28.378440;DAS790;0.235978;2019-04-27 17:26:28.320921;
#005;5;38.49998825021373;-112.88829237233968;2.195377143286005;DAS610;0.287856;2019-04-27 17:27:46.732326;DAS790;0.24051;2019-04-27 17:27:46.675051;
#007;7;38.500189901464076;-112.88847493508884;2.2238333203106473;DAS610;0.297028;2019-04-27 17:30:31.034007;DAS790;0.236961;2019-04-27 17:30:30.980609;
#009;9;38.50005573593307;-112.8888704156879;2.1203147542347494;DAS610;0.285911;2019-04-27 17:37:02.005097;DAS790;0.240844;2019-04-27 17:37:01.950140;
#010;10;38.50012652438904;-112.88891518805377;2.107361542785358;DAS610;0.282062;2019-04-27 17:37:21.778158;DAS790;0.22808;2019-04-27 17:37:21.723893;
#012;12;38.49992127068393;-112.88818951949395;2.20277499205802;DAS610;0.285701;2019-04-27 17:40:30.615283;DAS790;0.237881;2019-04-27 17:40:30.565514;
#013;13;38.49985133626026;-112.88876644785365;2.182808624811442;DAS610;0.292846;2019-04-27 17:43:16.035417;DAS790;0.232104;2019-04-27 17:43:15.976073;
#014;14;38.50031337120646;-112.88905910588996;2.1195504905181557;DAS610;0.293207;2019-04-27 17:45:43.363780;DAS790;0.230594;2019-04-27 17:45:43.310366;
#015;15;38.49982058313072;-112.88843422718854;2.1964084318815162;DAS610;0.291667;2019-04-27 17:48:05.547521;DAS790;0.235104;2019-04-27 17:48:05.485403;
#016;16;38.50114669909593;-112.8891949467327;2.32038135239787;DAS610;0.316913;2019-04-27 17:50:36.023695;DAS790;0.23384;2019-04-27 17:50:35.971103;
#017;17;38.50014232969111;-112.88914722830606;2.1133554281290743;DAS610;0.276912;2019-04-27 17:58:27.533568;DAS790;0.234277;2019-04-27 17:58:27.476282;
#019;19;38.49998177492079;-112.88877723224792;2.2149496894959455;DAS610;0.296902;2019-04-27 18:06:04.974805;DAS790;0.233718;2019-04-27 18:06:04.923829;
#020;20;38.50014021172385;-112.88920035125464;2.1131272563049595;DAS610;0.277142;2019-04-27 18:07:15.659007;DAS790;0.231975;2019-04-27 18:07:15.602609;
#021;21;38.50017255891409;-112.88926819807863;2.1304866408834955;DAS610;0.280749;2019-04-27 19:47:25.474912;DAS790;0.234831;2019-04-27 19:47:25.426945;
#022;22;38.500035880073206;-112.88874578212203;2.2585063793301265;DAS610;0.302921;2019-04-27 19:49:21.470215;DAS790;0.236004;2019-04-27 19:49:21.416187;
#023;23;38.50022593993372;-112.88925971518825;2.141649483167909;DAS610;0.285327;2019-04-27 19:54:30.714486;DAS790;0.227383;2019-04-27 19:54:30.659765;
#024;24;38.50012160815753;-112.88930764714456;2.1231591450099474;DAS610;0.279076;2019-04-27 19:58:01.641785;DAS790;0.23149;2019-04-27 19:58:01.583560;
#025;25;38.500725146432494;-112.88845671128212;2.166041764059579;DAS610;0.287977;2019-04-27 19:58:24.114277;DAS790;0.244756;2019-04-27 19:58:24.061787;
#026;26;38.499971386910524;-112.88865175683208;2.2195662378514274;DAS610;0.297009;2019-04-27 20:20:57.734689;DAS790;0.234389;2019-04-27 20:20:57.684684;
#027;27;38.50038620992064;-112.88931870678422;2.172737542067752;DAS610;0.292694;2019-04-27 21:59:16.622332;DAS790;0.227278;2019-04-27 21:59:16.573664;
#028;28;38.499955301436465;-112.88869849533936;2.2197896715913874;DAS610;0.297109;2019-04-28 15:25:58.165557;DAS790;0.233128;2019-04-28 15:25:58.111940;
#029;29;38.499615939828516;-112.8887638515471;2.0467771231198064;DAS610;0.268106;2019-04-28 15:40:47.451714;DAS790;0.226177;2019-04-28 15:40:47.399816;
#030;30;38.50084142213087;-112.88877705973657;2.089074539225005;DAS610;0.279896;2019-04-28 15:44:20.832073;DAS790;0.219515;2019-04-28 15:44:20.778759;
#031;31;38.50041731571158;-112.88941871397809;2.108874405104861;DAS610;0.280378;2019-04-28 16:11:49.487914;DAS790;0.222504;2019-04-28 16:11:49.434760;
#032;32;38.50041421765843;-112.88933748053708;2.145543400289565;DAS610;0.284445;2019-04-28 16:12:38.563198;DAS790;0.228644;2019-04-28 16:12:38.510480;
