Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#R006;6;38.500699386027044;-112.8876781793709;2.095;DAS952;0.194372;2019-04-27 17:28:44.261382;DAS975;0.198292;2019-04-27 17:28:44.250700;
#R008;8;38.501079992862735;-112.88736395155226;2.145704322265234;DAS952;0.199899;2019-04-27 17:33:35.318925;DAS975;0.207271;2019-04-27 17:33:35.313622;
#R011;11;38.500520590933235;-112.8877065993114;2.068454651995963;DAS952;0.19326;2019-04-27 17:37:48.520797;DAS975;0.193516;2019-04-27 17:37:48.511237;
#R018;18;38.49888403377366;-112.88731734191731;2.1882655465816234;DAS952;0.193079;2019-04-27 18:00:01.135423;DAS975;0.192006;2019-04-27 18:00:01.127961;
#001;1;38.500089107097914;-112.8882099369635;2.1749308753758663;DAS952;0.197809;2019-04-27 17:19:29.681473;DAS975;0.184719;2019-04-27 17:19:29.684499;
#002;2;38.500140545024365;-112.88866588351699;2.1344327436821855;DAS952;0.19573;2019-04-27 17:20:10.810501;DAS975;0.19039;2019-04-27 17:20:10.806814;
#003;3;38.49990718923707;-112.88770876344333;2.0818533795671508;DAS952;0.205866;2019-04-27 17:24:42.823979;DAS975;0.199555;2019-04-27 17:24:42.815862;
#004;4;38.49984245139722;-112.88742700691394;2.072917993616475;DAS952;0.187942;2019-04-27 17:26:28.286656;DAS975;0.192866;2019-04-27 17:26:28.276706;
#005;5;38.500567456545504;-112.88737979897753;2.245214303192649;DAS952;0.213662;2019-04-27 17:27:46.639625;DAS975;0.209025;2019-04-27 17:27:46.632438;
#007;7;38.50040005793909;-112.88792075718011;2.2149154234156914;DAS952;0.205029;2019-04-27 17:30:30.943106;DAS975;0.208819;2019-04-27 17:30:30.935819;
#009;9;38.500759852745524;-112.88808885771932;2.2791554224229444;DAS952;0.216655;2019-04-27 17:37:01.912520;DAS975;0.213324;2019-04-27 17:37:01.907748;
#010;10;38.50005976771044;-112.88822755438467;2.2163027617968463;DAS952;0.20733;2019-04-27 17:37:21.681957;DAS975;0.207637;2019-04-27 17:37:21.672201;
#012;12;38.50005781450723;-112.8884131342624;2.1418818563086712;DAS952;0.20253;2019-04-27 17:40:30.528093;DAS975;0.194537;2019-04-27 17:40:30.522535;
#013;13;38.50001438988808;-112.8883475303648;2.1932196085205016;DAS952;0.208741;2019-04-27 17:43:15.940554;DAS975;0.201855;2019-04-27 17:43:15.939345;
#014;14;38.50008362625076;-112.88852303646237;2.1472025225981035;DAS952;0.201935;2019-04-27 17:45:43.272935;DAS975;0.200009;2019-04-27 17:45:43.270339;
#015;15;38.50124707450875;-112.88848682299613;2.2442707536561692;DAS952;0.212289;2019-04-27 17:48:05.449678;DAS975;0.21999;2019-04-27 17:48:05.443705;
#016;16;38.500125228728;-112.8885340818852;2.2615495524540163;DAS952;0.21434;2019-04-27 17:50:35.931281;DAS975;0.211851;2019-04-27 17:50:35.924718;
#017;17;38.50092827197198;-112.88801103184987;2.1601496394031408;DAS952;0.206301;2019-04-27 17:58:27.438273;DAS975;0.209888;2019-04-27 17:58:27.433084;
#019;19;38.50021098201976;-112.8883968370713;2.1277847042369586;DAS952;0.197104;2019-04-27 18:06:04.885268;DAS975;0.204876;2019-04-27 18:06:04.879698;
#020;20;38.50009433442906;-112.88856706633355;2.1320364543292882;DAS952;0.198371;2019-04-27 18:07:15.568324;DAS975;0.197699;2019-04-27 18:07:15.563623;
#021;21;38.49989959396327;-112.88857513728205;2.1046031075345244;DAS952;0.196442;2019-04-27 19:47:25.391487;DAS975;0.190592;2019-04-27 19:47:25.381504;
#022;22;38.50112363585796;-112.88911947243353;2.2775356242518066;DAS952;0.219733;2019-04-27 19:49:21.377168;DAS975;0.220906;2019-04-27 19:49:21.372074;
#023;23;38.49997100342522;-112.88812783819077;2.2568940168097096;DAS952;0.211385;2019-04-27 19:54:30.623161;DAS975;0.212662;2019-04-27 19:54:30.615594;
#024;24;38.5000936882397;-112.88863823894762;2.1492850490187414;DAS952;0.200847;2019-04-27 19:58:01.547892;DAS975;0.202368;2019-04-27 19:58:01.540501;
#025;25;38.50098104614881;-112.88800445803521;2.1666588556616366;DAS952;0.208335;2019-04-27 19:58:24.021475;DAS975;0.210898;2019-04-27 19:58:24.017102;
#026;26;38.49989425181542;-112.88832341325633;2.2121720728728143;DAS952;0.206459;2019-04-27 20:20:57.644919;DAS975;0.20675;2019-04-27 20:20:57.640273;
#027;27;38.49975043904096;-112.88864252553199;2.0631906581506727;DAS952;0.188741;2019-04-27 21:59:16.535716;DAS975;0.18989;2019-04-27 21:59:16.526696;
#028;28;38.499997913788796;-112.88857793208032;2.1423220789729522;DAS952;0.203671;2019-04-28 15:25:58.073435;DAS975;0.195677;2019-04-28 15:25:58.072075;
#029;29;38.50001281899389;-112.88866756309042;2.1060024753877578;DAS952;0.194251;2019-04-28 15:40:47.361519;DAS975;0.195534;2019-04-28 15:40:47.354260;
#030;30;38.49990437377903;-112.88874775514181;2.091205764473441;DAS952;0.193569;2019-04-28 15:44:20.739211;DAS975;0.191466;2019-04-28 15:44:20.729435;
#031;31;38.49986387097819;-112.88881527516895;2.0861531078584368;DAS952;0.193589;2019-04-28 16:11:49.393717;DAS975;0.189758;2019-04-28 16:11:49.387960;
#032;32;38.49975964189397;-112.88842194664667;2.1732127153164837;DAS952;0.201285;2019-04-28 16:12:38.470316;DAS975;0.19736;2019-04-28 16:12:38.463912;
