Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#R00;0;38.47400416964382;-112.87234523195679;0.9960801405032454;S24;0.712592;2022-04-16 00:00:00;S11;0.715068;2022-04-16 00:00:00;
#R01;1;38.474012978460685;-112.87234611651154;0.9984046440480076;S24;0.712668;2022-04-16 00:00:10;S11;0.714638;2022-04-16 00:00:10;
#R02;2;38.47369995921901;-112.87161107420866;1.0856641277519097;S24;0.698715;2022-04-16 00:00:20;S11;0.700753;2022-04-16 00:00:20;
#R03;3;38.47710342122607;-112.86726964065934;0.9172794222942127;S24;0.702125;2022-04-16 00:00:30;S11;0.704927;2022-04-16 00:00:30;
#04;4;38.47633037798985;-112.87208274940653;1.1235085713387838;S24;0.694555;2022-04-16 00:00:40;S11;0.696505;2022-04-16 00:00:40;
#05;5;38.4745249983008;-112.86897865126004;1.0265206432335299;S24;0.733964;2022-04-16 00:00:50;S11;0.736771;2022-04-16 00:00:50;
#06;6;38.474142662082315;-112.86856254699681;1.0176380674990977;S24;0.737951;2022-04-16 00:01:00;S11;0.740883;2022-04-16 00:01:00;
#07;7;38.475212057637066;-112.87002025495924;1.2027062582617432;S24;0.690339;2022-04-16 00:01:10;S11;0.692398;2022-04-16 00:01:10;
#08;8;38.4752363072502;-112.87003489609565;1.2205565976882877;S24;0.693774;2022-04-16 00:01:20;S11;0.696317;2022-04-16 00:01:20;
#09;9;38.47542189978937;-112.87017331424649;1.2336152724176803;S24;0.692444;2022-04-16 00:01:30;S11;0.695469;2022-04-16 00:01:30;
#10;10;38.47407721090522;-112.86907457098891;1.0584967980322946;S24;0.714065;2022-04-16 00:01:40;S11;0.717931;2022-04-16 00:01:40;
#11;11;38.47389320641055;-112.8690975077097;1.0641767672086075;S24;0.715156;2022-04-16 00:01:50;S11;0.718417;2022-04-16 00:01:50;
#12;12;38.47350764859016;-112.8686072344659;0.9853069362452166;S24;0.734832;2022-04-16 00:02:00;S11;0.737501;2022-04-16 00:02:00;
#13;13;38.47351953163344;-112.86857074878277;1.0206709153865516;S24;0.728573;2022-04-16 00:02:10;S11;0.732309;2022-04-16 00:02:10;
#14;14;38.47407470222553;-112.86892488321158;0.8052474606994684;S24;0.740659;2022-04-16 00:02:20;S11;0.744627;2022-04-16 00:02:20;
#15;15;38.47468261732898;-112.86847066910863;1.0897381435274018;S24;0.711333;2022-04-16 00:02:30;S11;0.71617;2022-04-16 00:02:30;
#16;16;38.47361961257628;-112.86886282459156;1.0369416597675178;S24;0.718138;2022-04-16 00:02:40;S11;0.722392;2022-04-16 00:02:40;
#17;17;38.475160234050655;-112.86932732260037;1.1958591741123508;S24;0.6901;2022-04-16 00:02:50;S11;0.695535;2022-04-16 00:02:50;
#18;18;38.475168413573655;-112.86872495874229;1.1471594031421304;S24;0.710455;2022-04-16 00:03:00;S11;0.714143;2022-04-16 00:03:00;
#19;19;38.47522876485319;-112.86938579469914;1.205986139517475;S24;0.688933;2022-04-16 00:03:10;S11;0.694961;2022-04-16 00:03:10;
#20;20;38.47421972822108;-112.86869854921316;0.8113863481798401;S24;0.734884;2022-04-16 00:03:20;S11;0.740087;2022-04-16 00:03:20;
#21;21;38.47540416699722;-112.86849898135024;1.1182670355713504;S24;0.695498;2022-04-16 00:03:30;S11;0.700415;2022-04-16 00:03:30;
#22;22;38.47502930426094;-112.86966012848313;0.9496920412948364;S24;0.706815;2022-04-16 00:03:40;S11;0.713072;2022-04-16 00:03:40;
#23;23;38.47386726662083;-112.86874432790913;1.0485962154165063;S24;0.712441;2022-04-16 00:03:50;S11;0.716904;2022-04-16 00:03:50;
