Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#R00;0;38.47400416964382;-112.87234523195679;0.9960801405032457;S21;0.711463;2022-04-16 00:00:00;S19;0.711278;2022-04-16 00:00:00;
#R01;1;38.47404657085245;-112.87230386955426;0.9781877788561663;S21;0.711422;2022-04-16 00:00:10;S19;0.711159;2022-04-16 00:00:10;
#R02;2;38.474065255873654;-112.87358010692934;0.9791601681636352;S21;0.697451;2022-04-16 00:00:20;S19;0.697187;2022-04-16 00:00:20;
#R03;3;38.47410811355568;-112.87317853607479;1.0061493142642908;S21;0.701047;2022-04-16 00:00:30;S19;0.700903;2022-04-16 00:00:30;
#04;4;38.47492842569494;-112.87317871812282;0.958486134310063;S21;0.693261;2022-04-16 00:00:40;S19;0.692979;2022-04-16 00:00:40;
#05;5;38.47239104316307;-112.87070595722093;0.8967648342814482;S21;0.732962;2022-04-16 00:00:50;S19;0.732845;2022-04-16 00:00:50;
#06;6;38.47308971751231;-112.86951326310516;0.919631991158196;S21;0.736986;2022-04-16 00:01:00;S19;0.736891;2022-04-16 00:01:00;
#07;7;38.4743468670591;-112.87297286026997;0.8775791004418277;S21;0.689059;2022-04-16 00:01:10;S19;0.68879;2022-04-16 00:01:10;
#08;8;38.473835626237495;-112.873001542737;0.876756719278763;S21;0.692615;2022-04-16 00:01:20;S19;0.692424;2022-04-16 00:01:20;
#09;9;38.47342456393238;-112.87315595434595;1.0059664477184656;S21;0.691393;2022-04-16 00:01:30;S19;0.691276;2022-04-16 00:01:30;
#10;10;38.47260626248623;-112.87153725805351;1.0165753477174413;S21;0.713263;2022-04-16 00:01:40;S19;0.713294;2022-04-16 00:01:40;
#11;11;38.472787904633776;-112.87162980393308;1.028966224762351;S21;0.714216;2022-04-16 00:01:50;S19;0.714154;2022-04-16 00:01:50;
#12;12;38.47191165794078;-112.87096200413282;1.0863635970895087;S21;0.733799;2022-04-16 00:02:00;S19;0.733661;2022-04-16 00:02:00;
#13;13;38.47289424788716;-112.86991848768453;0.8921587096894521;S21;0.727774;2022-04-16 00:02:10;S19;0.727796;2022-04-16 00:02:10;
#14;14;38.47095803116837;-112.8705707993355;1.0277309671673789;S21;0.739941;2022-04-16 00:02:20;S19;0.740008;2022-04-16 00:02:20;
#15;15;38.47309257352899;-112.87070278567886;1.0404853006026402;S21;0.71075;2022-04-16 00:02:30;S19;0.710929;2022-04-16 00:02:30;
#16;16;38.47281339897047;-112.87057491915112;0.905514173436934;S21;0.717435;2022-04-16 00:02:40;S19;0.71753;2022-04-16 00:02:40;
#17;17;38.47415151358112;-112.87184799005534;1.0735153234410837;S21;0.689603;2022-04-16 00:02:50;S19;0.689858;2022-04-16 00:02:50;
#18;18;38.4726603318065;-112.87191202886413;0.9764968858355879;S21;0.709603;2022-04-16 00:03:00;S19;0.709603;2022-04-16 00:03:00;
#19;19;38.474228820909595;-112.87172710556193;1.082218761530387;S21;0.688572;2022-04-16 00:03:10;S19;0.688917;2022-04-16 00:03:10;
#20;20;38.47227795880232;-112.86890569985253;0.8694898289117798;S21;0.73444;2022-04-16 00:03:20;S19;0.734694;2022-04-16 00:03:20;
#21;21;38.47389723484947;-112.87121045299581;1.0475880621645013;S21;0.694895;2022-04-16 00:03:30;S19;0.695073;2022-04-16 00:03:30;
#22;22;38.47318676392018;-112.87014167383369;1.046996037437868;S21;0.706552;2022-04-16 00:03:40;S19;0.706947;2022-04-16 00:03:40;
#23;23;38.47323410669567;-112.87045516942646;1.01149423200053;S21;0.711774;2022-04-16 00:03:50;S19;0.711896;2022-04-16 00:03:50;
#24;24;38.47355238373756;-112.87043330317019;1.0625439497353641;S21;0.700491;2022-04-16 00:04:00;S19;0.700859;2022-04-16 00:04:00;
#25;25;38.472200467902375;-112.87035559669056;0.8621771944192351;S21;0.730698;2022-04-16 00:04:10;S19;0.730719;2022-04-16 00:04:10;
#26;26;38.4724145175153;-112.86850358542661;1.0618170491295869;S21;0.734648;2022-04-16 00:04:20;S19;0.734927;2022-04-16 00:04:20;
#27;27;38.47376968948193;-112.87209641545306;1.1046137014428472;S21;0.686036;2022-04-16 00:04:30;S19;0.686265;2022-04-16 00:04:30;
#28;28;38.47316944014565;-112.8698465730885;0.9766180106069109;S21;0.715458;2022-04-16 00:04:40;S19;0.715679;2022-04-16 00:04:40;
#29;29;38.47306625263788;-112.87003818856562;0.9238526102017172;S21;0.718841;2022-04-16 00:04:50;S19;0.718976;2022-04-16 00:04:50;
#30;30;38.47349979071572;-112.86992269115262;1.034954425654513;S21;0.704029;2022-04-16 00:05:00;S19;0.70446;2022-04-16 00:05:00;
#31;31;38.4723914635119;-112.86951362090882;0.8748311883883649;S21;0.725905;2022-04-16 00:05:10;S19;0.726204;2022-04-16 00:05:10;
#32;32;38.472304731399454;-112.86985169316883;1.074658697575638;S21;0.724995;2022-04-16 00:05:20;S19;0.725205;2022-04-16 00:05:20;
#33;33;38.47223390167984;-112.86858229087962;0.8337935979398663;S21;0.740517;2022-04-16 00:05:30;S19;0.740725;2022-04-16 00:05:30;
#34;34;38.47230524822468;-112.86719756346474;1.023515246619879;S21;0.739855;2022-04-16 00:05:40;S19;0.740359;2022-04-16 00:05:40;
#35;35;38.47284494039128;-112.86846150822;1.0408339029709346;S21;0.718907;2022-04-16 00:05:50;S19;0.719494;2022-04-16 00:05:50;
#36;36;38.47309775263706;-112.86904319519928;0.9954691632286669;S21;0.721942;2022-04-16 00:06:00;S19;0.722263;2022-04-16 00:06:00;
#37;37;38.47184639233295;-112.86783907841739;0.8177614224000126;S21;0.743076;2022-04-16 00:06:10;S19;0.74352;2022-04-16 00:06:10;
#38;38;38.47290628006546;-112.86840809172386;1.0193562147174442;S21;0.723116;2022-04-16 00:06:20;S19;0.723626;2022-04-16 00:06:20;
#39;39;38.47405824458363;-112.87005532008493;1.0176420905818997;S21;0.695618;2022-04-16 00:06:30;S19;0.696106;2022-04-16 00:06:30;
#40;40;38.47301721788338;-112.86907750963454;1.03947119937222;S21;0.719273;2022-04-16 00:06:40;S19;0.719657;2022-04-16 00:06:40;
#41;41;38.47400924956065;-112.87015753647485;1.006323995408727;S21;0.696355;2022-04-16 00:06:50;S19;0.696783;2022-04-16 00:06:50;
#42;42;38.473880291158785;-112.87108696241455;1.1254114474123202;S21;0.685253;2022-04-16 00:07:00;S19;0.685716;2022-04-16 00:07:00;
#43;43;38.47406008783597;-112.87004710435163;0.9986788006948889;S21;0.696482;2022-04-16 00:07:10;S19;0.69695;2022-04-16 00:07:10;
#44;44;38.474056389232764;-112.86967174922914;0.983514240445751;S21;0.698296;2022-04-16 00:07:20;S19;0.698864;2022-04-16 00:07:20;
#45;45;38.471475470997476;-112.8684660692886;1.0453817885652827;S21;0.719992;2022-04-16 00:07:30;S19;0.720783;2022-04-16 00:07:30;
#46;46;38.47374015523165;-112.87061657805111;1.1375884697182148;S21;0.68799;2022-04-16 00:07:40;S19;0.68868;2022-04-16 00:07:40;
#47;47;38.47300367635629;-112.87058963544415;1.1145538604847898;S21;0.694873;2022-04-16 00:07:50;S19;0.695385;2022-04-16 00:07:50;
#48;48;38.47262724463543;-112.8668369415791;0.934846515869362;S21;0.732826;2022-04-16 00:08:00;S19;0.733575;2022-04-16 00:08:00;
#49;49;38.47378892859982;-112.87041767773161;1.147650688660633;S21;0.687052;2022-04-16 00:08:10;S19;0.687826;2022-04-16 00:08:10;
#50;50;38.47341062577172;-112.87042976327128;1.1375462230814548;S21;0.690532;2022-04-16 00:08:20;S19;0.691164;2022-04-16 00:08:20;
#51;51;38.47184364368455;-112.86910816117688;0.990231759901896;S21;0.722911;2022-04-16 00:08:30;S19;0.723407;2022-04-16 00:08:30;
#52;52;38.47368331941161;-112.87029661415602;1.156358623192854;S21;0.687934;2022-04-16 00:08:40;S19;0.688745;2022-04-16 00:08:40;
#53;53;38.474015595273464;-112.86921678854934;1.0107648794760187;S21;0.697625;2022-04-16 00:08:50;S19;0.698338;2022-04-16 00:08:50;
#54;54;38.47134616843132;-112.86815533105751;1.0146290577227448;S21;0.725346;2022-04-16 00:09:00;S19;0.726127;2022-04-16 00:09:00;
#55;55;38.470496354025784;-112.86739900567245;0.9529322096462365;S21;0.747563;2022-04-16 00:09:10;S19;0.748168;2022-04-16 00:09:10;
#56;56;38.471863193209494;-112.86888772099731;1.0632552698394824;S21;0.712691;2022-04-16 00:09:20;S19;0.713475;2022-04-16 00:09:20;
#57;57;38.471718172731016;-112.86895261107631;1.033902589316227;S21;0.719279;2022-04-16 00:09:30;S19;0.719925;2022-04-16 00:09:30;
#58;58;38.472807354178144;-112.86744753219499;0.999126737589735;S21;0.714634;2022-04-16 00:09:40;S19;0.715569;2022-04-16 00:09:40;
#59;59;38.47228938032065;-112.86570271461449;0.9477943829774264;S21;0.736603;2022-04-16 00:09:50;S19;0.737602;2022-04-16 00:09:50;
#60;60;38.47347435646282;-112.86800775705827;1.0622981412885786;S21;0.707109;2022-04-16 00:10:00;S19;0.708076;2022-04-16 00:10:00;
#61;61;38.470569781734675;-112.8662497886375;1.030435824459444;S21;0.742242;2022-04-16 00:10:10;S19;0.743222;2022-04-16 00:10:10;
#62;62;38.47310852700907;-112.86832815830027;0.9746200055926232;S21;0.714234;2022-04-16 00:10:20;S19;0.714905;2022-04-16 00:10:20;
