4.546985077272315393e+05;3.951563043137324974e+06;1.071700000000000000e+04
4.548816695241009584e+05;3.951540038878588937e+06;1.058900000000000000e+04
4.547554299642362166e+05;3.951478347818896174e+06;1.060300000000000000e+04
4.487514961511361180e+05;3.944545010504581500e+06;6.600000000000000000e+03
4.544827033485149732e+05;3.949540533199947327e+06;7.330000000000000000e+02
4.505111311030945508e+05;3.955554692661437206e+06;8.709000000000000000e+03
4.553406624276275397e+05;3.949124581969720777e+06;1.034000000000000000e+04
4.422192464248524630e+05;3.937404202877745032e+06;6.417000000000000000e+03
4.496457056599223288e+05;3.953980911309204996e+06;8.189999999999999091e+03
4.443829540653168224e+05;3.944520658091099001e+06;7.801000000000000000e+03
4.442479227560086874e+05;3.944138404474143870e+06;7.800000000000000000e+03
4.537246175319450558e+05;3.949469027610640042e+06;8.782000000000000000e+03
4.553964438590501086e+05;3.949367090242233127e+06;6.298000000000000000e+03
4.487147684437714634e+05;3.942899711996742990e+06;2.456000000000000000e+03
4.512529079528487055e+05;3.954474711848335806e+06;9.503000000000000000e+03
4.474496115894343820e+05;3.940297631687187124e+06;6.428000000000000000e+03
4.507404528413627995e+05;3.947140131685858127e+06;5.405000000000000000e+03
4.519173757740609581e+05;3.953915959013815038e+06;7.581000000000000000e+03
4.538676602776104119e+05;3.947373801351084840e+06;3.828000000000000000e+03
4.568728866282170056e+05;3.951955718793131877e+06;3.154000000000000000e+03
4.493474445692247828e+05;3.947366345836702269e+06;6.916000000000000000e+03
4.564063557156457100e+05;3.951690807228884194e+06;4.594000000000000000e+03
4.460368260712324991e+05;3.940474882947715931e+06;2.842000000000000000e+03
4.444926548391317483e+05;3.944036608610441908e+06;7.705000000000000000e+03
4.569978062071601744e+05;3.949469333346478175e+06;9.701000000000000000e+03
4.453926501862896257e+05;3.942162253616496921e+06;7.142000000000000000e+03
4.488664921078633633e+05;3.946989107437554281e+06;7.494000000000000000e+03
4.511054304346764111e+05;3.945188373765508179e+06;2.536000000000000000e+03
4.498231766492244205e+05;3.944080389555104077e+06;5.308000000000000000e+03
4.492583760556572815e+05;3.953178430508263875e+06;6.589000000000000000e+03
4.459126768978674081e+05;3.939808602701160125e+06;3.392000000000000000e+03
4.573908412627501530e+05;3.947594461549484171e+06;1.004500000000000000e+04
4.526422363547489513e+05;3.946716760905111209e+06;7.165000000000000000e+03
4.456328563394309022e+05;3.939614875497301575e+06;4.790000000000000000e+03
4.528224691991223954e+05;3.947505614985831082e+06;7.649000000000000000e+03
4.533002474264844204e+05;3.949848574983229861e+06;6.196000000000000000e+03
4.563067325199986808e+05;3.949552117971775122e+06;1.036200000000000000e+04
4.506754434145214036e+05;3.944850021510391030e+06;4.152000000000000000e+03
4.557352799205217743e+05;3.949832894016883336e+06;1.812000000000000000e+03
4.515924060436801519e+05;3.945741274806285743e+06;3.533000000000000000e+03
4.502480438939352753e+05;3.944040960023236927e+06;2.489000000000000000e+03
4.513508379909247742e+05;3.945350958264153451e+06;3.255000000000000000e+03
