lat;lon;dep;
3.366701803723248304e+05;4.260069580292155035e+06;9.960801405032456159e+02
3.366738845216034097e+05;4.260074212358551100e+06;9.781877788561662328e+02
3.365625880463536014e+05;4.260078551117338240e+06;9.791601681636351486e+02
3.365977177709264797e+05;4.260082594315677881e+06;1.006149314264290751e+03
3.365356345100878971e+05;4.260086473386150785e+06;9.757194954416823975e+02
3.368650525153641938e+05;4.260091024385948665e+06;1.010739596655587775e+03
3.368997060881750076e+05;4.260093903295265511e+06;1.015880925969969439e+03
3.365131090017301030e+05;4.260098466414581984e+06;9.790498125642642435e+02
3.365480861394277308e+05;4.260102759753094055e+06;9.960383250990306578e+02
3.365420193997724564e+05;4.260106235498481430e+06;1.012460157579341057e+03
3.367264807039490552e+05;4.260110248058050871e+06;1.045558605640906535e+03
3.367381622834741720e+05;4.260114743702331558e+06;1.024247602271675078e+03
3.368974864969594637e+05;4.260118896257560700e+06;1.005828601050454608e+03
3.368550843470826512e+05;4.260123513481953181e+06;1.043639981357649049e+03
3.369535086097925669e+05;4.260126619479851797e+06;1.054393962043802276e+03
3.367265619635079638e+05;4.260130802584308200e+06;1.079375871821145438e+03
3.367846314726491109e+05;4.260135618480794132e+06;1.060181173376649667e+03
3.365619172510782373e+05;4.260138777785097249e+06;1.094885811802693524e+03
3.367280477155051194e+05;4.260142309479083866e+06;1.038558889342382827e+03
3.365625227833900135e+05;4.260147799857592210e+06;1.114939600820768874e+03
3.369331201776282396e+05;4.260151252209297381e+06;1.098417959568623701e+03
3.366216441293944372e+05;4.260154829422503710e+06;1.078369065093896097e+03
3.367193839507041266e+05;4.260158498810144141e+06;1.128318126139984997e+03
3.367657896738605341e+05;4.260163226696396247e+06;1.066397317398137602e+03
3.366790249945971300e+05;4.260167091434605420e+06;1.121285279648521737e+03
3.369215665504075005e+05;4.260171120319668204e+06;1.043425727394930846e+03
3.369559358958206722e+05;4.260174995991053991e+06;1.104432886618783186e+03
3.365740493012695806e+05;4.260179625614927150e+06;1.088957144393611998e+03
3.368138511337524396e+05;4.260183295074694790e+06;1.089332395976852013e+03
3.368448435910877888e+05;4.260188172486013733e+06;1.069563231410899107e+03
3.367300243066808325e+05;4.260190816220584325e+06;1.136165989789586092e+03
3.369061916403358919e+05;4.260195115881679580e+06;1.108041761987433802e+03
3.369033968176208436e+05;4.260199826554090716e+06;1.087454535356681163e+03
3.370263423724614549e+05;4.260204041748380288e+06;1.087842646865877214e+03
3.370240149718436296e+05;4.260208038306999020e+06;1.158346195499020268e+03
3.368652696779599646e+05;4.260211286801094189e+06;1.174373898788476254e+03
3.368936797555415542e+05;4.260215515305126086e+06;1.112946291097922085e+03
3.370586356093313661e+05;4.260219665955494158e+06;1.144627993777037318e+03
3.369099393536917050e+05;4.260224316131085157e+06;1.157005564706941414e+03
3.366981147596217925e+05;4.260228004046412185e+06;1.147616266990618215e+03
3.368877529729151865e+05;4.260232206845353357e+06;1.127311170721949338e+03
