0.000000000000000000e+00;1.392651440653462203e+02;1.108063547712762613e+02;9.127971832180075751e+01;1.284477013471264399e+02;2.203535151602423809e+02;2.544235935174174585e+02;1.539005406028722973e+02;1.318930220408369678e+02;1.396514841079428777e+02;1.746709151018722821e+02;1.478260638856411617e+02;2.232251146179715988e+02;2.130625261163748689e+02;3.099190170609565484e+02;1.794817472073738429e+02;1.850078903396101566e+02;1.601224108596576059e+02;1.280069543187848353e+02;1.755785021668303045e+02;3.208503922278647451e+02;1.295833456148774303e+02;1.745498196064608294e+02;1.986818801900764413e+02;1.539747416173750310e+02;2.306010389531315070e+02;3.298502553235890105e+02;1.780874505125612188e+02;2.245871732178801778e+02;2.010710617665894802e+02;1.850566197146905267e+02;2.802440969746908195e+02;2.499807859894536648e+02;3.520316904447101933e+02;4.356800007623631359e+02;3.455076467454427984e+02;2.685063466822987266e+02;4.401053379324595198e+02;3.319519497039337352e+02;1.843549436826867236e+02;2.816526261563410571e+02;1.675196033783090286e+02;2.040533331265741879e+02;1.784600376457396180e+02;2.109493218935438676e+02;4.127603827347288643e+02;2.443954169079413532e+02;1.915516005746383428e+02;4.650191834126100048e+02;2.684163908129568199e+02;2.274030991782151432e+02;3.268195448716620604e+02;2.796916087194128977e+02;2.565962461015220697e+02;4.310078460610858428e+02;5.214020910798348041e+02;3.805789753480580089e+02;3.645253482219598595e+02;4.414150101093853209e+02;5.678727263181198168e+02;1.866254937293245177e+02;6.013566621174942384e+02;3.612068026501845566e+02;2.634359149788309651e+02;4.490114325373065185e+02;3.851455186313551167e+02;6.116398819538304679e+02;3.968913936793545645e+02;4.969567222705339304e+02;5.898269083348199047e+02;5.975101055832041084e+02;3.755723901505772346e+02;6.026487040331461458e+02;5.652267370008507896e+02;5.166146474053858810e+02;3.519993844720669358e+02;6.864220982089789231e+02;5.779661283044822540e+02;6.308045937684714772e+02;6.307459096883122811e+02;5.236829531730430745e+02;5.740867237547495279e+02;7.798434278030334781e+02;6.959208655993155617e+02;5.677485896786237163e+02;2.323088481253286375e+02;2.869677877312524288e+02;4.048275739214574287e+02;3.186125258303979422e+02;7.836753678280821305e+02;4.323802422870040800e+02;6.669045517125276774e+02;5.380192158147174268e+02;7.700883145940557597e+02;8.143386414649311291e+02;6.988840200442490413e+02;6.318908888064609073e+02;7.593362526684460363e+02;6.428891901999078300e+02;7.063004661600954250e+02
1.392651440653462203e+02;0.000000000000000000e+00;1.034168354427692122e+02;8.500516804732522758e+01;1.279140587291158226e+02;2.336148543659984682e+02;2.685093114067443025e+02;1.534928301545599822e+02;1.319353906635154488e+02;1.400946321039001816e+02;1.959130833109579441e+02;1.679894321238569717e+02;2.362504399967255040e+02;2.334544615595516461e+02;3.309987777730119092e+02;2.002959351795664986e+02;2.099115598009026087e+02;1.697035256034525048e+02;1.341520503930169923e+02;1.859225009169862517e+02;3.453369908658677332e+02;1.398777501676250097e+02;1.723364765534347498e+02;2.178208664431582235e+02;1.770107220863245345e+02;2.510426138394447264e+02;3.548033915350601433e+02;1.818821528479215601e+02;2.487555420445878269e+02;2.261044769068304561e+02;2.144398868753418412e+02;3.043296973131336927e+02;2.734638333155328382e+02;3.751634295388906821e+02;4.610557081547898974e+02;3.705826932740980055e+02;2.938001828835908782e+02;4.642216692684226018e+02;3.573592882853935180e+02;2.060436469243871045e+02;3.073109359822395277e+02;1.892914520644629590e+02;2.186052701015339039e+02;2.013057791182262690e+02;2.360029061778132018e+02;4.389162611198065633e+02;2.670040135265847994e+02;2.123478105374656764e+02;4.899253466620837116e+02;2.917844500771619209e+02;2.493154139857029747e+02;3.521872906207565279e+02;3.028054821879566703e+02;2.851456368043674274e+02;4.576043454149761942e+02;5.460072324492092548e+02;4.022370626827506612e+02;3.897259916577868353e+02;4.661998132048312300e+02;5.927278833682430559e+02;2.109507041027904677e+02;6.263613367543845243e+02;3.852390535397096869e+02;2.868131622042577646e+02;4.755000070520696909e+02;4.064059135143813819e+02;6.367519105002062361e+02;4.224023253605201944e+02;5.206017579849916501e+02;6.163251830672505776e+02;6.229684255833379893e+02;3.978955987628648927e+02;6.275624920553574384e+02;5.902168035304878231e+02;5.413994890934660589e+02;3.783646376249722607e+02;7.113614100445878421e+02;6.028435124668109211e+02;6.578283143895370131e+02;6.573234214915344182e+02;5.461961216921362166e+02;6.010647132229482850e+02;8.051329737070685724e+02;7.225218705330079274e+02;5.947296271335501388e+02;2.565870886165940874e+02;2.637326516891035908e+02;4.286603761734594400e+02;2.955233887693190127e+02;8.089649137321176795e+02;4.532297951698963061e+02;6.939220595622391556e+02;5.608200689005194590e+02;7.951120019354586930e+02;8.394335790000285442e+02;7.253479158718201916e+02;6.564452984982264070e+02;7.843297929978947423e+02;6.699060465715893997e+02;7.333061459944908620e+02
1.108063547712762613e+02;1.034168354427692122e+02;0.000000000000000000e+00;1.457594140398722118e+02;1.026801034509615249e+02;3.425033901863255323e+02;3.783827495003720287e+02;9.195111286693385466e+01;9.548695416671174030e+01;8.949112872990839662e+01;2.330783658407391101e+02;2.143021927788759911e+02;3.458326396273918135e+02;3.326567872865736035e+02;4.388771050290113749e+02;2.634575848885149298e+02;2.764312821272320662e+02;1.536398165360944859e+02;2.065572843045231366e+02;1.783783055843700254e+02;4.472690821323161572e+02;1.416882240351850442e+02;3.140841849962645256e+02;2.517441590742344601e+02;2.957168299332556671e+02;3.549921843692283687e+02;4.561639891423427002e+02;1.400497896523524730e+02;3.028256796383396932e+02;2.981249859975283698e+02;3.199922547985686379e+02;3.974808364493051158e+02;3.648714624467689305e+02;4.811561405262042967e+02;5.612703277695342194e+02;4.415821981166103001e+02;3.776194091089104177e+02;5.671447997171306952e+02;4.452728284657995346e+02;2.239319469520904136e+02;3.799696860331106336e+02;2.439102823937681990e+02;2.070220338797394959e+02;2.592545127848854918e+02;3.407643982453961371e+02;5.119069588825150845e+02;2.945906343286917490e+02;1.898281890742260032e+02;5.867803929619733481e+02;3.192658078307143228e+02;2.334498082668524432e+02;4.395208516564212005e+02;3.123880978396673527e+02;3.597095540440065520e+02;5.454409912312252118e+02;6.489600397142171460e+02;4.666653983573182245e+02;4.620685646555406834e+02;5.269394157431657959e+02;6.914367419817170912e+02;5.027937626775592435e+02;7.251309255291107547e+02;4.379963180147083790e+02;3.146902250515698256e+02;5.685962310508328983e+02;5.217609330003080004e+02;7.350608050171059631e+02;4.923284716699700425e+02;5.950129735578360624e+02;7.049380403260493040e+02;7.230699675835249991e+02;5.944378402038427112e+02;7.268837575196616854e+02;6.884954941720054649e+02;6.393543293495275748e+02;2.515506627134541020e+02;8.114907949763045281e+02;7.017932498158698991e+02;7.395421141636528546e+02;7.419332601838035544e+02;6.471824071485681316e+02;6.686279150314736626e+02;9.046588374366289145e+02;8.190141025992461437e+02;6.618760966242546147e+02;5.532750495918193110e+02;6.067000358284691401e+02;2.894153078862630082e+02;6.419491545873147516e+02;9.083065304133845075e+02;3.407384937431974095e+02;7.663895790942515305e+02;7.382642502530569573e+02;8.964147108650352038e+02;9.405758704349287882e+02;8.105612220109881036e+02;7.565333531660169228e+02;8.854884314868880892e+02;7.414626968472541648e+02;7.996359893906858360e+02
9.127971832180075751e+01;8.500516804732522758e+01;1.457594140398722118e+02;0.000000000000000000e+00;1.049573421838765057e+02;2.942495398556804957e+02;3.297389496594692559e+02;1.106844837490883577e+02;9.629143417598105259e+01;9.084325046250724256e+01;1.820630744210891976e+02;1.677683882502225003e+02;2.977010730808520975e+02;2.763952556246512131e+02;3.805543021799337566e+02;2.111135348729763734e+02;2.204273203332911351e+02;1.207050943175282214e+02;1.567064258484169272e+02;1.382904856953681474e+02;3.854816913033025116e+02;1.119008175375987832e+02;2.670078925924696023e+02;1.995187147960633922e+02;2.217653805197390682e+02;2.990092650552737723e+02;3.940558850401159816e+02;1.259699962625138028e+02;2.451413543646530968e+02;2.390994865938643272e+02;2.776725141287112706e+02;3.351129538140345403e+02;3.032882769861848828e+02;4.200501988240298488e+02;4.980204693828617337e+02;3.787227494533979097e+02;3.143692857805411904e+02;5.049570504272575704e+02;3.822175970128961353e+02;1.893586859137716090e+02;3.167476801408816414e+02;1.723206412483841348e+02;1.688894931002148212e+02;1.686080672454354215e+02;1.634768880654115151e+02;4.493195974062969071e+02;2.393898377513196465e+02;2.047358008285824269e+02;5.229998317147362741e+02;2.657704745052986937e+02;2.278763243643755914e+02;3.764301401204410240e+02;2.825329328773223097e+02;1.654790875553573244e+02;4.824695754606290734e+02;5.852188941339426265e+02;4.075140461916936943e+02;3.994128482009707568e+02;4.668162410249395862e+02;6.277802806402402211e+02;4.477860215968337911e+02;6.607560526505856160e+02;3.772100579253229284e+02;2.597372543375782925e+02;5.050348507411690662e+02;4.644580193629492442e+02;6.707221217716872843e+02;4.299590961558507161e+02;5.369627735756939728e+02;6.413455374780137390e+02;6.593983680205790279e+02;5.371069663934224536e+02;6.627993387608256626e+02;6.244965424178475359e+02;5.755564377861187495e+02;2.198143075449250148e+02;7.470851657400040722e+02;6.378759491205979657e+02;6.762949758722409115e+02;6.783425086678421394e+02;5.894677547633855283e+02;6.074444202778596491e+02;8.403168275795711679e+02;7.546688545809864763e+02;6.007858107135647288e+02;4.963449764212952005e+02;4.972905509684239291e+02;1.928798413861070173e+02;4.964562852874763621e+02;8.439405615488934700e+02;1.632590138510797999e+02;7.047740181780785633e+02;6.806709964119930873e+02;8.320954377704184708e+02;8.762534628425594292e+02;7.465221744483144448e+02;6.988355293618801625e+02;8.211714903088982282e+02;6.799077432772864995e+02;7.396758410516553113e+02
1.284477013471264399e+02;1.279140587291158226e+02;1.026801034509615249e+02;1.049573421838765057e+02;0.000000000000000000e+00;3.788219725712510808e+02;4.149334418490254848e+02;1.010080639968703053e+02;1.327642575935411458e+02;1.278941561563379992e+02;2.638355826027373610e+02;2.458003953569366615e+02;3.821776767370670882e+02;3.692579736644870536e+02;4.759582330260647041e+02;2.920299043227867628e+02;3.117625185016188993e+02;1.519572863825482898e+02;2.321731112573998814e+02;1.727892922948099681e+02;4.840314290656086769e+02;2.459042838206738679e+02;3.337971028006076040e+02;2.807906639173813232e+02;3.067757273063828052e+02;3.917925646816270273e+02;4.926889529119744111e+02;1.559206884025742568e+02;3.363292897476417238e+02;3.336510444026058622e+02;3.354707019807285633e+02;4.329820361412196235e+02;4.005226775637565879e+02;5.181651546280401135e+02;5.971494174565076491e+02;4.753591142851754512e+02;4.113444656086239775e+02;6.042291995171877943e+02;4.791319332444803649e+02;3.374321000118699203e+02;4.136596755689641896e+02;3.190623556502163183e+02;2.335124050368708595e+02;3.309249581408588483e+02;3.646384114290357843e+02;5.461231768753174265e+02;1.587077593697241866e+02;3.408847372524188586e+02;6.211941867409509541e+02;1.777492304206157598e+02;2.189988789214232270e+02;4.733527803170563857e+02;1.557495054669214767e+02;4.076605632819037055e+02;5.800556279062444673e+02;6.854185040373771471e+02;4.960717218801357831e+02;4.960437973004177934e+02;5.563987588750356963e+02;7.266103760904929914e+02;5.269564836083574164e+02;7.600451771076976684e+02;4.695236298838574385e+02;1.805506025249740389e+02;6.030833312173850800e+02;5.490371033061741173e+02;7.708470194083704428e+02;5.264119083430967976e+02;6.235479996264697320e+02;7.402388079820228768e+02;7.594765825639359491e+02;6.193617533872439935e+02;7.619604740904275104e+02;7.234261564216338911e+02;6.738746415434292203e+02;4.434424240991418174e+02;8.462837835808275031e+02;7.367603633392683378e+02;7.748837406228001328e+02;7.773852505135454294e+02;6.735040936856122471e+02;6.985134647207946728e+02;9.398508126262536280e+02;8.545204093613542682e+02;6.917111704270954533e+02;5.776156010790026585e+02;6.428684425405790535e+02;4.804449520216359133e+02;6.853352624962845994e+02;9.436164743176128695e+02;5.197190671226904897e+02;7.963889912446071548e+02;7.632874689797978363e+02;9.317722333830590742e+02;9.762086127319396383e+02;8.462080948801591376e+02;7.826945452281923963e+02;9.209022671434939866e+02;7.714503673850773566e+02;8.298083686512154600e+02
2.203535151602423809e+02;2.336148543659984682e+02;3.425033901863255323e+02;2.942495398556804957e+02;3.788219725712510808e+02;0.000000000000000000e+00;1.231189592607680368e+02;2.990175866940199967e+02;2.741616363425258669e+02;2.832630057559007355e+02;1.370509868553558022e+02;1.304228575974893545e+02;1.250645343534209530e+02;9.394514032668411119e+01;1.611040169523265888e+02;1.540467317081991894e+02;1.125833828174224038e+02;2.981286456123239077e+02;1.595965516277841232e+02;3.058706430029678813e+02;2.149293721446411780e+02;2.610800589944550438e+02;1.868866353531441575e+02;1.471060862946129930e+02;2.241280147604167894e+02;1.169268903074122505e+02;2.218261452690720432e+02;3.227240296053122393e+02;1.283512264243681784e+02;1.061145949891911471e+02;2.031982954685118159e+02;1.238725171137960785e+02;1.039405842237189006e+02;2.027515817938546547e+02;2.957683583756142411e+02;1.903691172418634494e+02;1.241664223273618006e+02;2.844539399044463721e+02;1.737780477000078179e+02;2.586895367656763938e+02;1.380097389853928860e+02;2.530875188205081088e+02;3.296528360652918082e+02;2.526286347593475341e+02;2.441983350093060494e+02;2.577029528573233392e+02;3.123281979262029608e+02;2.639419619713513612e+02;3.183502420438186391e+02;3.194864043684592616e+02;2.945567594269036817e+02;1.691533517552099397e+02;3.152462678990992799e+02;2.635559892642974091e+02;2.479125261157975899e+02;3.531379184383244478e+02;2.460698821400032728e+02;2.082983273546312546e+02;2.929265605230421556e+02;4.410807886787788448e+02;3.008280262728042089e+02;4.538774050095577763e+02;2.137031156543435770e+02;3.192301004797940323e+02;1.514506410725628314e+02;3.016115513285958514e+02;4.494632226303020275e+02;2.417556192360744660e+02;3.648288577144885494e+02;3.566340920358352378e+02;4.312706845849110664e+02;3.696420028358311356e+02;4.672579361295075842e+02;4.254960055345754313e+02;3.941635259419531963e+02;3.285847184144988660e+02;5.330965554434644673e+02;4.454725046632726162e+02;2.947491300492705477e+02;3.509327594932123020e+02;4.177680253704990037e+02;4.203212040267307543e+02;6.133764363704784728e+02;5.631089916126120443e+02;4.193724956349506101e+02;3.443434422679819136e+02;4.133009011862008037e+02;3.591165691183589388e+02;4.471723169419461783e+02;6.153503752692348598e+02;3.762949216527744625e+02;2.168838773266166697e+02;4.963410921574869690e+02;6.262951296082850376e+02;6.621220320928725869e+02;4.942657973053675278e+02;5.019757471181125652e+02;6.132587294736734975e+02;2.934774846952809639e+02;4.002346848040252780e+02
2.544235935174174585e+02;2.685093114067443025e+02;3.783827495003720287e+02;3.297389496594692559e+02;4.149334418490254848e+02;1.231189592607680368e+02;0.000000000000000000e+00;3.266288747560536763e+02;3.019137051285666189e+02;3.108780892994744818e+02;1.617636902398054701e+02;1.549920223171028795e+02;1.090650347454515554e+02;8.454618066208925597e+01;1.536640888439248727e+02;1.797583145034170400e+02;1.363218929141814044e+02;3.255689529966360283e+02;1.856231649411443243e+02;3.332925665592042606e+02;1.349621639067135277e+02;2.884103123269508728e+02;2.099601897075475563e+02;1.724090315700978238e+02;2.511978295938675387e+02;8.742603972041284521e+01;1.349421872234839554e+02;3.502225118787769702e+02;1.498404877698191058e+02;1.281544997859023454e+02;2.275842272141388491e+02;1.152471360138828516e+02;1.030591107579990648e+02;1.917693363754305267e+02;2.829542039045205684e+02;1.851087806708121946e+02;1.283119889679526295e+02;2.676289795147048380e+02;1.601868126963898931e+02;2.856537769244834521e+02;1.465581787922172339e+02;2.801124155553873720e+02;3.569907575701483893e+02;2.795650598671253420e+02;2.680078519263178123e+02;2.412764465128691711e+02;3.394487492497138419e+02;2.909564271379331331e+02;1.462449642707143482e+02;3.463342715843110113e+02;3.215730672799804779e+02;1.558745780771152738e+02;3.405430502599417650e+02;2.770503716207143157e+02;2.506852934071680465e+02;3.293887885280810224e+02;2.416118540915117876e+02;1.995124119593884302e+02;2.834521920794078369e+02;3.649869275440775027e+02;2.933553479150970134e+02;4.332398239015395802e+02;2.132810550979515654e+02;3.462082233671303015e+02;2.508833140971900946e+02;2.947975157423260271e+02;4.260327456404123154e+02;2.281518378294409786e+02;3.470561050886536805e+02;1.543907166993966484e+02;4.036762599499475641e+02;3.628880772383997169e+02;4.420207962730844429e+02;4.063724936158564560e+02;2.566991883843272717e+02;3.327956690252602812e+02;5.077990236244202151e+02;4.088564056380474199e+02;1.784883295634634521e+02;1.557293739880556416e+02;3.953319040542209564e+02;4.061304420920015446e+02;5.828514644080088374e+02;5.244074500450766436e+02;4.003404709818485685e+02;3.354105386293132938e+02;4.003745478247375331e+02;3.604881339234966617e+02;4.358822100401276884e+02;5.847233450086126822e+02;3.752093675651694866e+02;4.221048290304993316e+02;4.793333958430980033e+02;6.005517568351333466e+02;6.359463581087360353e+02;3.041490427519437958e+02;4.922994205570607846e+02;5.875133633287714474e+02;4.411609653115401102e+02;4.955621553683510001e+02
1.539005406028722973e+02;1.534928301545599822e+02;9.195111286693385466e+01;1.106844837490883577e+02;1.010080639968703053e+02;2.990175866940199967e+02;3.266288747560536763e+02;0.000000000000000000e+00;1.376330718580124710e+02;1.594298424267590519e+02;2.903398942867773371e+02;2.732158694848521918e+02;4.136958165933331202e+02;3.984572299485518556e+02;5.051753770491527575e+02;3.155801853916948403e+02;3.387635041708065842e+02;2.578724207489161699e+02;2.555600987607419086e+02;2.508985869770878310e+02;5.125144569683701548e+02;2.387478468761183592e+02;3.564504740553197735e+02;3.052931651824068240e+02;3.132140821643505433e+02;4.211285333262297854e+02;5.211669002589386537e+02;1.464631992631089474e+02;3.608424322406305009e+02;3.605078397833456165e+02;3.512352008603716058e+02;4.600168106244287856e+02;4.277368589609640708e+02;5.468640143952430890e+02;6.247366106749692563e+02;4.996089335692548730e+02;4.374515219003109792e+02;6.328944989991890679e+02;5.037285319257974834e+02;3.389407470762949970e+02;4.376222614464586513e+02;3.215416552191524033e+02;1.499699920453785182e+02;3.345320376663627826e+02;3.705615695116490542e+02;5.710891343774117104e+02;3.118279238064873198e+02;3.446442807662997438e+02;6.460320330754816496e+02;2.904184657353733883e+02;3.692317496125433536e+02;4.979277304359899290e+02;3.393037886782620944e+02;4.152499183163347425e+02;6.048736672406209891e+02;7.136233420327694148e+02;5.185500800493773568e+02;5.204409499997210560e+02;5.780508967676277052e+02;7.517615211383827045e+02;5.441904876493373422e+02;7.850708411273591310e+02;4.939526086563183753e+02;2.864510187898443974e+02;6.277719246317734587e+02;5.683502099983057860e+02;7.981283620642656160e+02;5.512451801829861324e+02;6.430381767926459133e+02;7.660015615754278997e+02;7.864116731903833397e+02;6.371130807129489995e+02;7.870504960183163803e+02;7.485194237762092371e+02;6.990328129940480721e+02;5.009725669797809928e+02;8.713581210272549242e+02;7.618933615888328177e+02;8.009604584410348025e+02;8.034676701716952039e+02;6.932554345552470068e+02;7.183087970501286463e+02;9.655404220312542520e+02;8.802374236678130046e+02;7.114914304826139642e+02;5.937476380044829511e+02;6.568964252344695751e+02;5.543809501355141265e+02;6.993728317998155717e+02;9.699864692462663243e+02;5.864486895452847648e+02;8.179221470903947875e+02;7.800635526737189593e+02;9.574969210705213527e+02;1.001902981754526650e+03;8.722996846069646608e+02;8.016786613905911736e+02;9.463446944278272213e+02;7.928069502044353385e+02;8.500564991769834933e+02
1.318930220408369678e+02;1.319353906635154488e+02;9.548695416671174030e+01;9.629143417598105259e+01;1.327642575935411458e+02;2.741616363425258669e+02;3.019137051285666189e+02;1.376330718580124710e+02;0.000000000000000000e+00;1.250544313881602250e+02;2.437574954225018189e+02;2.307405277602581748e+02;3.724599112182540921e+02;3.514620142857554583e+02;4.577063963189517608e+02;2.674961363620291195e+02;2.904942289635763473e+02;1.457618459243846303e+02;2.125660108001721085e+02;1.590157806955966180e+02;4.634404794134443932e+02;2.182701142731652624e+02;3.087477280014549592e+02;2.576026338914577991e+02;2.784320576796606019e+02;3.742764227164229851e+02;4.719971350673750408e+02;1.347797548136358330e+02;3.120436651523602904e+02;3.121602926881770941e+02;3.083392630249057333e+02;4.107405179722774164e+02;3.787597599091094480e+02;4.981570485654352751e+02;5.747671149941060094e+02;4.506045885701596490e+02;3.882557082182494241e+02;5.832075479706583110e+02;4.542889126342739132e+02;3.095822111287999405e+02;3.885746677658607382e+02;2.907449946713563804e+02;2.032589414803203738e+02;3.027717898855150338e+02;3.372613406606208741e+02;5.217797201902805000e+02;1.544233231192381197e+02;3.168589855931681427e+02;5.963990112524636515e+02;1.643512944853710849e+02;2.292759039326772381e+02;4.484736979107105981e+02;1.537672363790381098e+02;3.808153994141412682e+02;5.553736777970515277e+02;6.636662960603781585e+02;4.698411647203341772e+02;4.713232952719330342e+02;5.295367978374737277e+02;7.017272461818380407e+02;4.986239877250239374e+02;7.351597705008701951e+02;4.452063597429909692e+02;1.669128503228625675e+02;5.782887877962693892e+02;5.221746581633977939e+02;7.480561334281889003e+02;5.020900466123507613e+02;5.966752132271943765e+02;7.158658179743385972e+02;7.363737219262508233e+02;5.911972095347430241e+02;7.370773441817724461e+02;6.985430265129787131e+02;6.489915116347741559e+02;4.373255059350275928e+02;8.213960167922107303e+02;7.118772334306130460e+02;7.507241020111056287e+02;7.532256119018513800e+02;6.467975870690582951e+02;6.716129635130453153e+02;9.149525867600991660e+02;8.300978308509834278e+02;6.648106692193460958e+02;5.492936782730355390e+02;6.145674011791330713e+02;4.761660769556758055e+02;6.570342211348387309e+02;9.192574653664674997e+02;5.132438218521402860e+02;7.694864819227082080e+02;7.353535163317204706e+02;9.074359353751950721e+02;9.514305199089251346e+02;8.220489438049963837e+02;7.551770750945738655e+02;8.963079232001488208e+02;7.445478580631785235e+02;8.030022264088539714e+02
1.396514841079428777e+02;1.400946321039001816e+02;8.949112872990839662e+01;9.084325046250724256e+01;1.278941561563379992e+02;2.832630057559007355e+02;3.108780892994744818e+02;1.594298424267590519e+02;1.250544313881602250e+02;0.000000000000000000e+00;2.360175397522980631e+02;2.277562966002701899e+02;3.706554101894475934e+02;3.477791682486016498e+02;4.530093039617087243e+02;2.541651869001929924e+02;2.806101102773595812e+02;1.408061770203322851e+02;2.048641667683118897e+02;1.444950046455672918e+02;4.527354102694150697e+02;1.928247102303757288e+02;2.929371864170795448e+02;2.460245615198904829e+02;2.574907694639859983e+02;3.710444790633694652e+02;4.610617018247991155e+02;1.242054689318285625e+02;2.997229017396594486e+02;3.012023522342014417e+02;2.905033333434270162e+02;3.984871831133165188e+02;3.676222952025165682e+02;4.882986377958403068e+02;5.632465843489266035e+02;4.353468458013248892e+02;3.756186489134643125e+02;5.718728983140701985e+02;4.395594611152170046e+02;2.859705352720250175e+02;3.743857586680585428e+02;2.676186675039081138e+02;1.876808343513737327e+02;2.808506002795427321e+02;3.164580598902564930e+02;5.066983462715149926e+02;1.580022896358725859e+02;2.938011496144903276e+02;5.823648389172948328e+02;1.520211963583145121e+02;2.678487230637140328e+02;4.339073068819008085e+02;1.805956368591190824e+02;3.604203105165966008e+02;5.401860548442333538e+02;6.519841296073867625e+02;4.550195355736436227e+02;4.560655525030981607e+02;5.145750883670476696e+02;6.865474037419256774e+02;4.803319129419693354e+02;7.214898984137920479e+02;4.299792729334371302e+02;1.521593873137341291e+02;5.631010066317270457e+02;5.044465321263604096e+02;7.346425802663796958e+02;4.868939051480665512e+02;5.789522534292485716e+02;7.011645224427173844e+02;7.232132505567936960e+02;5.731771249480850656e+02;7.218944356165371801e+02;6.848988202356048305e+02;6.338116691948615653e+02;4.407680397859300570e+02;8.061954309915780641e+02;6.966973909907006828e+02;7.362640447135385102e+02;7.386828605368110630e+02;6.291012177482198240e+02;6.543077661346114837e+02;9.015609110715585075e+02;8.154076354808493079e+02;6.473149024263236697e+02;5.298711067834955202e+02;5.947939803381701722e+02;4.839416128284846650e+02;6.372595492451686141e+02;9.061743139560409190e+02;5.170526355437860957e+02;7.533598574853250511e+02;7.163526531398259749e+02;8.922590065402597475e+02;9.362597140808408085e+02;8.075934125262577936e+02;7.373467007806182210e+02;8.811085954817116317e+02;7.284723011136449031e+02;7.853297578917296278e+02
