Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#R001;1;-71.40139626525439;772.9024602206031;10.717;WBS;7.49;2019-07-04 17:03:05.540000;WMF;7.03;2019-07-04 17:03:04.850000;
#R002;2;111.94391215389356;750.8231170304607;10.589;WBS;7.48;2019-07-04 17:09:30.290000;WMF;7.01;2019-07-04 17:09:29.590000;
#R003;3;-14.02702358203436;688.4665175588345;10.603;WBS;7.51;2019-07-04 17:12:25.140000;WMF;7.14;2019-07-04 17:12:24.480000;
#R004;4;-5984.813038774338;-6277.920683197023;6.6;WBS;6.65;2019-07-04 17:35:10.800000;WMF;7.42;2019-07-04 17:35:11.640000;
#R005;5;-276.9810484453469;-1251.4384543263427;0.733;WBS;7.85;2019-07-04 17:36:02.430000;WMF;7.28;2019-07-04 17:36:02.370000;
#R006;6;-4280.629933803296;4744.640828021086;8.709;WBS;7.22;2019-07-04 17:38:05.270000;WMF;6.27;2019-07-04 17:38:04.020000;
#R007;7;583.4070364219499;-1663.1709616129212;10.34;WBS;7.43;2019-07-04 17:39:45.540000;WMF;7.14;2019-07-04 17:39:45.230000;
#R008;8;-12483.04655322736;-13454.41283609327;6.417;WBS;5.88;2019-07-04 17:42:29.690000;WMF;8.07;2019-07-04 17:42:32.510000;
#A009;9;-5896.627500663679;2402.7441549189534;8.269786564719737;WBS;7.06;2019-07-04 17:43:03.640000;WMF;6.35;2019-07-04 17:43:02.780000;
#A010;10;-8501.000358741167;-6715.447685144213;10.084728340441298;WBS;6.14;2019-07-04 17:46:12.110000;WMF;7.2;2019-07-04 17:46:13.370000;
#A011;11;-8195.77623343298;-7104.3242574380165;9.97883083366312;WBS;6.15;2019-07-04 17:46:58.310000;WMF;7.27;2019-07-04 17:46:59.710000;
#A012;12;-5824.858027596576;-160.57632150127438;6.345122924675667;WBS;7.17;2019-07-04 17:59:48.890000;WMF;7.09;2019-07-04 17:59:48.550000;
#A013;13;-4792.624651571707;395.7464804106662;5.0682039951889335;WBS;7.43;2019-07-04 18:00:10.190000;WMF;7.19;2019-07-04 18:00:09.790000;
#A014;14;-6476.3108556128045;-4030.740928890199;11.3967989494137;WBS;6.71;2019-07-04 18:00:49.500000;WMF;7.49;2019-07-04 18:00:50.770000;
#A015;15;-4952.7377894076035;2596.818436160466;7.442480096899555;WBS;7.2;2019-07-04 18:02:46.480000;WMF;6.47;2019-07-04 18:02:45.410000;
#E001;1;-4471.835123434385;-12472.694820331006;8.334797159352567;WBS;6.39;2019-07-04 18:03:02.820000;WMF;8.26;2019-07-04 18:03:04.650000;
#E002;2;-2769.0302604650356;-5883.988841806884;11.469931058373527;WBS;7.05;2019-07-04 18:04:15;WMF;7.74;2019-07-04 18:04:15.510000;
#E003;3;-4395.275620483856;2488.6109782085923;7.007817320790672;WBS;7.25;2019-07-04 18:08:00.690000;WMF;6.53;2019-07-04 18:07:59.810000;
#E004;4;-767.5786850463569;-3694.6248029153066;11.163773937866802;WBS;7.44;2019-07-04 18:08:43.380000;WMF;7.5;2019-07-04 18:08:43.460000;
#E005;5;2102.742358537321;-1869.0193305620173;11.132119957214542;WBS;7.86;2019-07-04 18:08:56.030000;WMF;7.34;2019-07-04 18:08:55.040000;
#E006;6;-4266.052493964504;-4101.945712040646;6.129496450032514;WBS;6.73;2019-07-04 18:13:01.290000;WMF;7.12;2019-07-04 18:13:01.760000;
#E007;7;549.9871233730914;-1094.3285320432065;11.003371401365701;WBS;7.67;2019-07-04 18:14:01.940000;WMF;7.05;2019-07-04 18:14:01.040000;
#E008;8;-5282.154502019208;-8920.619980824393;6.0980790219545815;WBS;6.32;2019-07-04 18:15:13.610000;WMF;7.63;2019-07-04 18:15:15.580000;
#E009;9;-8406.44531977991;-5153.947727956422;9.00629779725623;WBS;6.37;2019-07-04 18:18:54.090000;WMF;7.19;2019-07-04 18:18:55.500000;
#E010;10;-2761.794849001206;-4023.6989362282875;11.471797160607057;WBS;7.17;2019-07-04 18:22:52.790000;WMF;7.43;2019-07-04 18:22:52.320000;
#E011;11;-8010.91903035786;-8175.104191257949;11.297635304300886;WBS;6.38;2019-07-04 18:25:39.270000;WMF;7.82;2019-07-04 18:25:40.830000;
#E012;12;-6935.226882113077;-4251.458372327057;10.237399308247976;WBS;6.65;2019-07-04 18:28:52.800000;WMF;7.35;2019-07-04 18:28:53.270000;
