Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#R001;1;35.70696600085607;-117.50078900000538;10.717;WBS;7.49;2019-07-04 17:03:05.540000;WMF;7.03;2019-07-04 17:03:04.850000;
#R002;2;35.706767000856054;-117.49876300000534;10.589;WBS;7.48;2019-07-04 17:09:30.290000;WMF;7.01;2019-07-04 17:09:29.590000;
#R003;3;35.70620500085603;-117.50015500000536;10.603;WBS;7.51;2019-07-04 17:12:25.140000;WMF;7.14;2019-07-04 17:12:24.480000;
#R004;4;35.64340000085277;-117.56608100000604;6.6;WBS;6.65;2019-07-04 17:35:10.800000;WMF;7.42;2019-07-04 17:35:11.640000;
#R005;5;35.68872100085513;-117.50306000000539;0.733;WBS;7.85;2019-07-04 17:36:02.430000;WMF;7.28;2019-07-04 17:36:02.370000;
#R006;6;35.74275300085787;-117.54732300000592;8.709;WBS;7.22;2019-07-04 17:38:05.270000;WMF;6.27;2019-07-04 17:38:04.020000;
#R007;7;35.68501000085494;-117.49355500000529;10.34;WBS;7.43;2019-07-04 17:39:45.540000;WMF;7.14;2019-07-04 17:39:45.230000;
#R008;8;35.578658000849366;-117.63772000000682;6.417;WBS;5.88;2019-07-04 17:42:29.690000;WMF;8.07;2019-07-04 17:42:32.510000;
#R009;9;35.72852000085715;-117.55679500000599;8.19;WBS;7.06;2019-07-04 17:43:03.640000;WMF;6.35;2019-07-04 17:43:02.780000;
#R010;10;35.64294400085272;-117.6143310000066;7.801;WBS;6.14;2019-07-04 17:46:12.110000;WMF;7.2;2019-07-04 17:46:13.370000;
#R011;11;35.63949000085254;-117.61579600000661;7.8;WBS;6.15;2019-07-04 17:46:58.310000;WMF;7.27;2019-07-04 17:46:59.710000;
#R012;12;35.68804100085509;-117.51143400000547;8.782;WBS;7.17;2019-07-04 17:59:48.890000;WMF;7.09;2019-07-04 17:59:48.550000;
#R013;13;35.68719900085504;-117.49295200000529;6.298;WBS;7.43;2019-07-04 18:00:10.190000;WMF;7.19;2019-07-04 18:00:09.790000;
#R014;14;35.628564000852;-117.56638200000606;2.456;WBS;6.71;2019-07-04 18:00:49.500000;WMF;7.49;2019-07-04 18:00:50.770000;
#R015;15;35.73305300085738;-117.53905400000579;9.503;WBS;7.2;2019-07-04 18:02:46.480000;WMF;6.47;2019-07-04 18:02:45.410000;
#E001;1;35.58871500554459;-117.55402295163458;8.307738156229343;WBS;6.39;2019-07-04 18:03:02.820000;WMF;8.26;2019-07-04 18:03:04.650000;
#E002;2;35.660292919963446;-117.54205619587967;3.5622609014891005;WBS;7.05;2019-07-04 18:04:15;WMF;7.74;2019-07-04 18:04:15.510000;
#E003;3;35.708715940460294;-117.55015285022756;11.064358809094921;WBS;7.25;2019-07-04 18:08:00.690000;WMF;6.53;2019-07-04 18:07:59.810000;
#E004;4;35.682901725007866;-117.5324949326064;3.693422927616628;WBS;7.44;2019-07-04 18:08:43.380000;WMF;7.5;2019-07-04 18:08:43.460000;
