3.354666970920820022e+05;4.262972352683735080e+06;2.112068073532912422e+03
3.354731139411373297e+05;4.263044091274248436e+06;2.020872670578624820e+03
3.354708502106805099e+05;4.263094472432863899e+06;2.133134647928503455e+03
3.354771853042246075e+05;4.263100970628752373e+06;2.042087759444564199e+03
3.354753368471185095e+05;4.263025687200532295e+06;2.156822622005566245e+03
3.354583226742484258e+05;4.263083382247087546e+06;2.175453710892611980e+03
3.353932999731715536e+05;4.263059400217209943e+06;2.095000000000000000e+03
3.354323449395496282e+05;4.263114790542028844e+06;2.229349174554748515e+03
3.353824250182518153e+05;4.263052995148852468e+06;2.120805022411979280e+03
3.354576652115912293e+05;4.263114281824705191e+06;2.143111699045759906e+03
3.354626091498261085e+05;4.263128275765099563e+06;2.082086643243441813e+03
3.353976166460504755e+05;4.263064890140315518e+06;2.083999094625195085e+03
3.354555427138588857e+05;4.263119732289641164e+06;2.131576560318313568e+03
3.354619315609901678e+05;4.263128405283878557e+06;2.094634208696313635e+03
3.354353628601715900e+05;4.263101454172862694e+06;2.232807783221112004e+03
3.354367198570754845e+05;4.263133052613534033e+06;2.179856992354715658e+03
3.354499992809350952e+05;4.263128128236729652e+06;2.151358073979219171e+03
3.354700291171957506e+05;4.263123956957543269e+06;2.097286149992004084e+03
3.356036855750668328e+05;4.263098049694659188e+06;2.156631590030427560e+03
3.354654629671794828e+05;4.263134188737520948e+06;2.099692545614042501e+03
3.354737670822956716e+05;4.263129810930435546e+06;2.066840690039768106e+03
3.354660885991760879e+05;4.263055930053452961e+06;2.273672842785983448e+03
3.354299921379336156e+05;4.263118426140514202e+06;2.152701661897539452e+03
3.354917194141753716e+05;4.263127562837727368e+06;2.127080142183606768e+03
3.354289091452463763e+05;4.263117733945425600e+06;2.171620731483811596e+03
3.354297154507641681e+05;4.263062167458022945e+06;2.134263601511819616e+03
3.355137636417447357e+05;4.263142875903031789e+06;2.059679777327256488e+03
3.354098490237001679e+05;4.263087229533941485e+06;2.093892673994197139e+03
3.354081595967959147e+05;4.263099026105960831e+06;2.082147544622881014e+03
3.354691131231412874e+05;4.263151325565557927e+06;2.076004998980317396e+03
3.354072314270329662e+05;4.263119201156711206e+06;2.014312745043366476e+03
3.354934374314192683e+05;4.263139574656484649e+06;2.107770451508661608e+03
